AdvA,time,rssi
51:04:38:7c:c3:31,112,-78
09:2a:74:25:86:d5,113,-88
09:2a:74:25:86:d5,113,-88
60:92:f5:37:75:f0,113,-74
51:04:38:7c:c3:31,113,-78
09:2a:74:25:86:d5,113,-88
60:92:f5:37:75:f0,114,-74
51:04:38:7c:c3:31,114,-84
09:2a:74:25:86:d5,114,-89
09:2a:74:25:86:d5,114,-89
02:e7:6a:b9:21:e3,114,-102
51:04:38:7c:c3:31,114,-80
09:2a:74:25:86:d5,114,-88
60:92:f5:37:75:f0,115,-82
09:2a:74:25:86:d5,115,-88
60:92:f5:37:75:f0,115,-78
60:92:f5:37:75:f0,115,-75
51:04:38:7c:c3:31,115,-78
09:2a:74:25:86:d5,116,-88
51:04:38:7c:c3:31,116,-80
60:92:f5:37:75:f0,116,-76
49:2a:74:25:86:d5,116,-88
51:04:38:7c:c3:31,116,-78
09:2a:74:25:86:d5,116,-88
51:04:38:7c:c3:31,116,-84
09:2a:74:25:86:d5,116,-89
09:2a:74:25:86:d5,117,-89
60:92:f5:37:75:f0,117,-82
09:2a:74:25:86:d5,117,-88
09:2a:74:25:86:d5,117,-87
51:04:38:7c:c3:31,117,-84
09:2a:74:25:86:d5,118,-87
60:92:f5:37:75:f0,118,-76
60:92:f5:37:75:f0,118,-74
51:04:38:7c:c3:31,118,-74
51:04:38:7c:c3:31,118,-78
60:92:f5:37:75:f0,118,-76
09:2a:74:a5:86:d5,118,-88
51:04:38:7c:c3:31,118,-78
60:92:f5:37:75:f0,119,-76
60:92:f5:37:75:f0,119,-82
09:2a:74:25:86:d5,119,-88
60:92:f5:37:75:f0,119,-76
09:2a:74:25:86:d5,119,-87
51:04:38:7c:c3:31,119,-78
51:04:38:7c:c3:31,120,-80
60:92:f5:37:75:f0,120,-76
60:92:f5:37:75:f0,120,-82
09:2a:74:25:86:d5,120,-88
51:04:38:7c:c3:31,120,-78
60:92:f5:37:75:f0,120,-76
09:2a:74:25:86:d5,120,-86
09:2a:74:a5:86:d5,121,-88
51:04:38:7c:c3:31,121,-78
51:04:38:7c:c3:31,122,-78
60:92:f5:37:75:f0,122,-74
09:2a:74:25:86:d5,122,-87
60:92:f5:37:75:f0,122,-76
51:04:38:7c:c3:31,122,-78
60:92:f5:37:75:f0,122,-75
09:2a:74:25:86:d5,122,-87
51:04:38:7c:c3:31,122,-78
60:92:f5:37:75:f0,123,-76
09:2a:74:25:86:d5,123,-88
60:92:f5:37:75:f0,123,-76
09:2a:74:25:86:d5,123,-87
51:04:38:7c:c3:31,123,-78
60:92:f5:37:75:f0,123,-76
0a:27:6a:a9:68:e7,123,-102
09:2a:74:25:86:d5,123,-87
60:92:f5:37:75:f0,123,-76
51:04:38:7c:c3:31,124,-78
60:92:f5:37:75:f0,124,-78
60:92:f5:37:75:f0,124,-76
09:2a:74:25:86:d5,124,-87
51:04:38:7c:c3:31,124,-84
60:92:f5:37:75:f0,124,-76
51:04:38:7c:c3:31,124,-78
60:92:f5:37:75:f0,125,-76
51:04:38:7c:c3:31,125,-78
60:92:f5:37:75:f0,125,-76
09:2a:74:a5:86:d5,125,-86
51:04:38:7c:c3:31,125,-78
09:2a:54:25:86:d5,125,-88
51:04:38:7c:c3:31,125,-80
09:2a:74:25:86:d5,126,-87
60:92:f5:37:75:f0,126,-80
60:92:f5:37:75:f0,126,-82
09:2a:74:25:86:d5,126,-89
51:04:38:7c:c3:31,126,-79
60:92:f5:37:75:f0,127,-82
51:04:38:7c:c3:31,127,-80
60:92:f5:37:75:f0,127,-78
09:2a:74:25:86:d5,127,-88
51:04:38:7c:c3:31,127,-78
60:92:f5:37:75:f0,127,-78
09:2a:74:25:86:d5,127,-88
51:04:38:7c:c3:31,128,-78
09:2a:74:25:86:d5,128,-88
60:92:f5:37:75:f0,128,-76
60:92:f5:37:75:f0,128,-76
09:2a:74:25:86:d5,128,-89
60:92:f5:37:75:f0,128,-76
51:04:38:7c:c3:31,128,-78
60:92:f5:37:75:f0,129,-76
09:2a:74:25:86:d5,129,-88
60:92:f5:37:75:f0,129,-78
51:04:38:7c:c3:31,129,-78
0a:e7:6a:a9:69:83,129,-92
09:2a:74:25:86:d5,129,-88
51:04:38:7c:c3:31,129,-77
51:04:38:7c:c3:31,130,-84
60:92:f5:37:75:f0,130,-74
60:92:f5:37:75:f0,130,-74
8a:e6:6a:a9:28:e3,130,-100
09:2a:74:25:86:d5,130,-87
51:04:38:7c:c3:31,130,-78
60:92:f5:37:75:f0,131,-75
08:27:68:a9:68:ff,131,-92
09:2a:74:25:86:d5,131,-86
60:92:f5:37:75:f0,131,-76
09:2a:74:25:86:d5,131,-87
51:04:38:7c:c3:31,131,-78
60:92:f5:37:75:f0,131,-76
09:2a:74:25:86:d5,131,-87
60:92:f5:37:75:f0,131,-76
0a:e7:6a:a9:6a:eb,132,-92
60:92:f5:37:75:f0,132,-75
51:04:38:7c:c3:31,132,-78
60:92:f5:37:75:f0,132,-75
09:2a:74:25:86:d5,132,-87
51:04:38:7c:c3:31,132,-78
60:92:f5:37:75:f0,132,-75
09:aa:74:25:86:d5,132,-88
51:04:38:7c:c3:31,132,-78
60:92:f5:37:75:f0,133,-75
51:04:38:7c:c3:31,133,-78
60:92:f5:37:75:f0,133,-75
09:2a:74:25:86:d5,133,-88
51:04:38:7c:c3:31,133,-80
09:2a:74:25:86:d5,133,-89
0e:e7:6a:e9:68:e3,134,-91
51:04:38:7c:c3:31,134,-78
09:2a:74:25:86:d5,134,-88
60:92:f5:37:75:f0,134,-74
09:2a:74:25:86:d5,134,-102
09:2a:74:25:86:d5,134,-87
51:04:38:7c:c3:31,135,-78
09:2a:74:25:86:d5,135,-87
60:92:f5:37:75:f0,135,-76
09:67:6a:a9:68:e7,135,-92
