AdvA,time,rssi
42:1c:99:64:00:04,145,-65
42:1c:99:64:00:04,145,-65
42:1c:99:64:00:04,147,-65
42:1c:99:64:00:04,148,-65
42:1c:99:64:00:04,149,-65
42:1c:99:64:00:04,150,-65
42:1c:99:64:00:04,150,-65
42:1c:99:64:00:04,151,-65
42:1c:99:64:00:04,151,-65
42:1c:99:64:00:04,151,-65
42:1c:99:64:00:04,152,-71
42:1c:99:64:00:04,152,-67
42:1c:99:64:00:04,153,-63
3f:19:2f:8f:87:97,154,-99
42:1c:99:64:00:04,154,-65
42:1c:99:64:00:04,154,-71
3f:19:2f:8f:a7:97,155,-89
42:1c:99:64:00:04,155,-65
42:1c:99:64:00:04,155,-65
42:1c:99:64:00:04,156,-65
42:1c:99:64:00:04,156,-65
42:1c:99:64:00:04,157,-71
42:1c:99:64:00:04,157,-65
42:1c:99:64:00:04,158,-65
42:1c:99:64:00:04,158,-71
42:1c:99:64:00:04,158,-65
42:1c:99:64:00:04,158,-65
42:1c:99:64:00:04,159,-67
42:1c:99:64:00:04,159,-65
3f:19:4f:8f:87:b7,159,-92
42:1c:99:64:00:04,160,-65
42:1c:99:64:00:04,161,-65
42:1c:99:64:00:04,161,-65
42:1c:99:64:00:04,161,-65
42:1c:99:64:00:04,161,-65
42:1c:99:64:00:04,162,-65
42:1c:99:64:00:04,162,-71
42:1c:99:64:00:04,163,-65
42:1c:99:64:00:04,163,-71
3f:99:6f:8f:87:97,163,-90
42:1c:99:64:00:04,164,-65
42:1c:99:64:00:04,164,-65
42:1c:99:64:00:04,165,-63
3f:19:2f:8f:87:97,165,-89
42:1c:99:64:00:04,165,-65
42:1c:99:64:00:04,166,-65
3f:19:2f:8f:87:97,166,-89
3f:19:2b:8f:84:97,166,-88
42:1c:99:64:00:04,166,-64
3f:99:2f:8b:87:b7,167,-102
42:1c:99:64:00:04,168,-65
3f:19:2f:87:87:97,168,-89
42:1c:99:64:00:04,168,-67
3f:19:2f:8f:87:97,168,-89
3f:19:2e:8f:87:97,169,-89
3f:19:2f:cf:87:97,169,-89
42:1c:99:64:00:04,170,-65
3f:19:2f:8f:87:97,170,-89
42:1c:99:64:00:04,170,-67
42:1c:99:64:00:04,170,-65
42:1c:99:64:00:04,171,-65
42:1c:99:64:00:04,171,-65
42:1c:99:64:00:04,173,-63
16:89:6d:26:e1:19,173,-93
42:1c:99:64:00:04,174,-65
06:89:e4:26:01:19,174,-100
42:1c:99:64:00:04,174,-65
7f:19:2f:8f:87:97,174,-99
42:1c:99:64:00:04,175,-65
2f:19:2f:8f:87:97,175,-90
42:1c:99:64:00:04,175,-65
42:1c:99:64:00:04,176,-65
3f:19:2f:8f:87:97,176,-91
42:1c:99:64:00:04,176,-65
42:1c:99:64:00:04,177,-67
42:1c:99:64:00:04,178,-65
42:1c:99:64:00:04,178,-65
42:1c:99:64:00:04,178,-65
42:1c:99:64:00:04,179,-71
42:1c:99:64:00:04,179,-67
42:1c:99:64:00:04,180,-71
42:1c:99:64:00:04,180,-65
42:1c:99:64:00:04,180,-66
42:1c:99:64:00:04,180,-65
7f:19:af:0f:83:97,181,-90
42:1c:99:64:00:04,181,-64
42:1c:99:64:00:04,182,-65
42:1c:99:64:00:04,182,-70
42:1c:99:64:00:04,183,-65
42:1c:99:64:00:04,183,-64
42:1c:99:64:00:04,184,-64
42:1c:99:64:00:04,184,-64
42:1c:99:64:00:04,184,-64
42:1c:99:64:00:04,185,-64
42:1c:99:64:00:04,185,-62
42:1c:99:64:00:04,186,-64
42:1c:99:64:00:04,187,-64
42:1c:99:64:00:04,188,-64
42:1c:99:64:00:04,190,-65
42:1c:99:64:00:04,190,-65
42:1c:99:64:00:04,190,-65
42:1c:99:64:00:04,191,-65
42:1c:99:64:00:04,191,-64
42:1c:99:64:00:04,191,-64
42:1c:99:64:00:04,192,-64
42:1c:99:64:00:04,192,-64
42:1c:99:64:00:04,192,-65
42:1c:99:64:00:04,193,-65
42:1c:99:64:00:04,194,-62
42:1c:99:64:00:04,194,-64
42:1c:99:64:00:04,194,-64
42:1c:99:64:00:04,196,-67
42:1c:99:64:00:04,196,-71
42:1c:99:64:00:04,196,-65
42:1c:99:64:00:04,197,-65
42:1c:99:64:00:04,198,-65
42:1c:99:64:00:04,198,-65
42:1c:99:64:00:04,199,-65
42:1c:99:64:00:04,199,-65
42:1c:99:64:00:04,200,-65
42:1c:99:64:00:04,200,-65
42:1c:99:64:00:04,200,-65
42:1c:99:64:00:04,202,-63
42:1c:99:64:00:04,202,-65
42:1c:99:64:00:04,203,-65
42:1c:99:64:00:04,203,-65
42:1c:99:64:00:04,204,-65
42:1c:99:64:00:04,204,-65
42:1c:99:64:00:04,204,-65
42:1c:99:64:00:04,205,-65
42:1c:99:64:00:04,205,-65
42:1c:99:64:00:04,206,-65
42:1c:99:64:00:04,206,-65
42:1c:99:64:00:04,207,-65
42:1c:99:64:00:04,208,-65
42:1c:99:64:00:04,208,-65
42:1c:99:64:00:04,208,-65
42:1c:99:64:00:04,209,-65
42:1c:99:64:00:04,211,-69
42:1c:99:64:00:04,211,-63
42:1c:99:64:00:04,211,-63
42:1c:99:64:00:04,212,-63
42:1c:99:64:00:04,212,-63
42:1c:99:64:00:04,213,-63
42:1c:99:64:00:04,213,-68
42:1c:99:64:00:04,214,-68
42:1c:99:64:00:04,214,-62
42:1c:99:64:00:04,214,-62
42:1c:99:64:00:04,215,-69
42:1c:99:64:00:04,216,-64
42:1c:99:64:00:04,216,-64
42:1c:99:64:00:04,217,-64
ff:19:2f:87:97:97,217,-101
42:1c:99:64:00:04,218,-66
42:1c:99:64:00:04,218,-64
7f:19:2f:8f:87:97,218,-90
3f:19:2f:8f:87:97,219,-88
42:1c:99:64:00:04,219,-65
3f:19:2f:8f:87:97,219,-88
3f:19:2f:8f:87:97,219,-88
42:1c:99:64:00:04,220,-62
7f:19:2f:8f:87:97,220,-89
42:1c:99:64:00:04,221,-64
42:1c:99:64:00:04,222,-64
42:1c:99:64:00:04,223,-64
7f:19:3f:87:83:97,223,-91
42:1c:99:64:00:04,224,-64
42:1c:99:64:00:04,224,-64
42:1c:99:64:00:04,224,-64
3f:19:6f:8e:87:97,225,-90
42:1c:99:64:00:04,225,-64
3f:19:2f:9f:87:97,225,-90
42:1c:99:64:00:04,226,-64
42:1c:99:64:00:04,227,-64
3f:19:6b:8f:87:97,227,-89
42:1c:99:64:00:04,228,-62
3f:19:2f:8f:87:97,228,-90
42:1c:99:64:00:04,228,-64
42:1c:99:64:00:04,229,-64
42:1c:99:64:00:04,229,-64
7f:19:3f:86:97:97,229,-91
42:1c:99:64:00:04,229,-66
42:1c:99:64:00:04,230,-64
42:1c:99:64:00:04,230,-64
42:1c:99:64:00:04,230,-64
42:1c:99:64:00:04,230,-64
42:1c:99:64:00:04,231,-64
42:1c:99:64:00:04,231,-64
42:1c:99:64:00:04,232,-62
42:1c:99:64:00:04,232,-62
42:1c:99:64:00:04,234,-64
42:1c:99:64:00:04,234,-64
42:1c:99:64:00:04,235,-70
42:1c:99:64:00:04,237,-64
42:1c:99:64:00:04,237,-64
42:1c:99:64:00:04,239,-64
42:1c:99:64:00:04,240,-66
42:1c:99:64:00:04,241,-64
42:1c:99:64:00:04,242,-64
42:1c:99:64:00:04,243,-64
42:1c:99:64:00:04,243,-64
42:1c:99:64:00:04,244,-62
42:1c:99:64:00:04,245,-64
42:1c:99:64:00:04,245,-64
42:1c:99:64:00:04,245,-64
42:1c:99:64:00:04,246,-64
42:1c:99:64:00:04,246,-64
42:1c:99:64:00:04,247,-64
42:1c:99:64:00:04,247,-64
42:1c:99:64:00:04,248,-64
42:1c:99:64:00:04,249,-64
42:1c:99:64:00:04,249,-63
42:1c:99:64:00:04,250,-64
42:1c:99:64:00:04,250,-64
42:1c:99:64:00:04,251,-64
42:1c:99:64:00:04,251,-64
42:1c:99:64:00:04,251,-60
42:1c:99:64:00:04,252,-64
42:1c:99:64:00:04,252,-62
42:1c:99:64:00:04,252,-66
42:1c:99:64:00:04,253,-64
42:1c:99:64:00:04,253,-64
42:1c:99:64:00:04,253,-66
42:1c:99:64:00:04,254,-64
42:1c:99:64:00:04,255,-64
42:1c:99:64:00:04,255,-66
42:1c:99:64:00:04,255,-64
42:1c:99:64:00:04,256,-64
42:1c:99:64:00:04,256,-62
42:1c:99:64:00:04,257,-64
42:1c:99:64:00:04,257,-64
42:1c:99:64:00:04,258,-64
42:1c:99:64:00:04,259,-64
42:1c:99:64:00:04,259,-64
42:1c:99:64:00:04,259,-70
42:1c:99:64:00:04,260,-64
42:1c:99:64:00:04,260,-62
42:1c:99:64:00:04,261,-62
42:1c:99:64:00:04,261,-64
42:1c:99:64:00:04,261,-64
42:1c:99:64:00:04,262,-64
42:1c:99:64:00:04,262,-64
42:1c:99:64:00:04,263,-64
42:1c:99:64:00:04,264,-64
42:1c:99:64:00:04,265,-64
