AdvA,time,rssi
4d:84:62:e0:1c:1d,229,-66
4d:84:62:e0:1c:1d,229,-68
4d:84:62:e0:1c:1d,230,-66
4d:84:62:e0:1c:1d,230,-66
4d:84:62:e0:1c:1d,231,-64
4d:84:62:e0:1c:1d,232,-66
4d:84:62:e0:1c:1d,232,-66
4d:84:62:e0:1c:1d,233,-66
4d:84:62:e0:1c:1d,233,-66
4d:84:62:e0:1c:1d,234,-66
4d:84:62:e0:1c:1d,235,-64
4d:84:62:e0:1c:1d,235,-66
4d:84:62:e0:1c:1d,235,-66
4d:84:62:e0:1c:1d,236,-66
4d:84:62:e0:1c:1d,237,-66
4d:84:62:e0:1c:1d,237,-66
4d:84:62:e0:1c:1d,237,-66
4d:84:62:e0:1c:1d,238,-66
4d:84:62:e0:1c:1d,239,-64
4d:84:62:e0:1c:1d,239,-64
4d:84:62:e0:1c:1d,239,-66
4d:84:62:e0:1c:1d,240,-66
4d:84:62:e0:1c:1d,242,-66
4d:84:62:e0:1c:1d,242,-66
4d:84:62:e0:1c:1d,244,-66
4d:84:62:e0:1c:1d,244,-62
4d:84:62:e0:1c:1d,244,-66
4d:84:62:e0:1c:1d,244,-66
4d:84:62:e0:1c:1d,245,-66
4d:84:62:e0:1c:1d,246,-66
4d:84:62:e0:1c:1d,246,-66
4d:84:62:e0:1c:1d,248,-64
4d:84:62:e0:1c:1d,248,-66
4d:84:62:e0:1c:1d,248,-66
4d:84:62:e0:1c:1d,249,-66
4d:84:62:e0:1c:1d,249,-66
4d:84:62:e0:1c:1d,249,-66
4d:84:62:e0:1c:1d,250,-66
4d:84:62:e0:1c:1d,252,-64
4d:84:62:e0:1c:1d,252,-64
4d:84:62:e0:1c:1d,252,-66
4d:84:62:e0:1c:1d,252,-66
4d:84:62:e0:1c:1d,253,-66
4d:84:62:e0:1c:1d,253,-66
4d:84:62:e0:1c:1d,255,-66
4d:84:62:e0:1c:1d,257,-66
4d:84:62:e0:1c:1d,257,-66
4d:84:62:e0:1c:1d,258,-66
4d:84:62:e0:1c:1d,259,-66
4d:84:62:e0:1c:1d,260,-64
4d:84:62:e0:1c:1d,260,-66
4d:84:62:e0:1c:1d,260,-66
4d:84:62:e0:1c:1d,261,-66
4d:84:62:e0:1c:1d,261,-66
4d:84:62:e0:1c:1d,262,-66
4d:84:62:e0:1c:1d,262,-66
4d:84:62:e0:1c:1d,262,-66
4d:84:62:e0:1c:1d,262,-72
4d:84:62:e0:1c:1d,264,-66
4d:84:62:e0:1c:1d,264,-66
4d:84:62:e0:1c:1d,264,-66
4d:84:62:e0:1c:1d,265,-66
4d:84:62:e0:1c:1d,266,-66
4d:84:62:e0:1c:1d,266,-66
4d:84:62:e0:1c:1d,267,-66
4d:84:62:e0:1c:1d,268,-66
4d:84:62:e0:1c:1d,269,-66
4d:84:62:e0:1c:1d,269,-66
4d:84:62:e0:1c:1d,269,-66
4d:84:62:e0:1c:1d,270,-66
4d:84:62:e0:1c:1d,270,-66
4d:84:62:e0:1c:1d,271,-66
4d:84:62:e0:1c:1d,272,-70
4d:84:62:e0:1c:1d,272,-64
4d:84:62:e0:1c:1d,272,-66
4d:84:62:e0:1c:1d,273,-66
4d:84:62:e0:1c:1d,274,-66
4d:84:62:e0:1c:1d,274,-66
4d:84:62:e0:1c:1d,274,-66
4d:84:62:e0:1c:1d,275,-66
4d:84:62:e0:1c:1d,276,-64
4d:84:62:e0:1c:1d,276,-66
4d:84:62:e0:1c:1d,276,-66
4d:84:62:e0:1c:1d,278,-66
4d:84:62:e0:1c:1d,278,-66
4d:84:62:e0:1c:1d,280,-64
4d:84:62:e0:1c:1d,281,-66
4d:84:62:e0:1c:1d,281,-66
4d:84:62:e0:1c:1d,282,-72
4d:84:62:e0:1c:1d,283,-66
4d:84:62:e0:1c:1d,284,-64
4d:84:62:e0:1c:1d,285,-65
4d:84:62:e0:1c:1d,285,-65
4d:84:62:e0:1c:1d,286,-65
4d:84:62:e0:1c:1d,287,-65
4d:84:62:e0:1c:1d,287,-65
4d:84:62:e0:1c:1d,287,-66
4d:84:62:e0:1c:1d,288,-66
4d:84:62:e0:1c:1d,289,-66
4d:84:62:e0:1c:1d,289,-66
4d:84:62:e0:1c:1d,290,-66
4d:84:62:e0:1c:1d,290,-66
4d:84:62:e0:1c:1d,291,-66
4d:84:62:e0:1c:1d,291,-66
4d:84:62:e0:1c:1d,291,-66
4d:84:62:e0:1c:1d,292,-66
4d:84:62:e0:1c:1d,292,-64
4d:84:62:e0:1c:1d,293,-64
4d:84:62:e0:1c:1d,293,-66
4d:84:62:e0:1c:1d,293,-66
4d:84:62:e0:1c:1d,294,-66
4d:84:62:e0:1c:1d,294,-66
4d:84:62:e0:1c:1d,294,-66
4d:84:62:e0:1c:1d,295,-66
4d:84:62:e0:1c:1d,297,-66
4d:84:62:e0:1c:1d,297,-66
4d:84:62:e0:1c:1d,297,-66
4d:84:62:e0:1c:1d,298,-66
4d:84:62:e0:1c:1d,299,-72
4d:84:62:e0:1c:1d,299,-66
4d:84:62:e0:1c:1d,300,-64
4d:84:62:e0:1c:1d,300,-64
4d:84:62:e0:1c:1d,301,-66
4d:84:62:e0:1c:1d,302,-66
4d:84:62:e0:1c:1d,302,-72
4d:84:62:e0:1c:1d,303,-72
4d:84:62:e0:1c:1d,303,-66
4d:84:62:e0:1c:1d,304,-66
4d:84:62:e0:1c:1d,305,-66
4d:84:62:e0:1c:1d,305,-66
4d:84:62:e0:1c:1d,305,-66
4d:84:62:e0:1c:1d,306,-66
4d:84:62:e0:1c:1d,306,-66
4d:84:62:e0:1c:1d,307,-66
4d:84:62:e0:1c:1d,307,-66
4d:84:62:e0:1c:1d,309,-72
4d:84:62:e0:1c:1d,309,-66
4d:84:62:e0:1c:1d,309,-66
4d:84:62:e0:1c:1d,310,-66
4d:84:62:e0:1c:1d,311,-66
4d:84:62:e0:1c:1d,311,-66
4d:84:62:e0:1c:1d,311,-66
4d:84:62:e0:1c:1d,312,-66
4d:84:62:e0:1c:1d,313,-66
4d:84:62:e0:1c:1d,313,-66
4d:84:62:e0:1c:1d,314,-66
4d:84:62:e0:1c:1d,314,-66
4d:84:62:e0:1c:1d,315,-66
4d:84:62:e0:1c:1d,315,-66
4d:84:62:e0:1c:1d,315,-72
4d:84:62:e0:1c:1d,316,-66
4d:84:62:e0:1c:1d,316,-66
4d:84:62:e0:1c:1d,317,-66
4d:84:62:e0:1c:1d,317,-66
4d:84:62:e0:1c:1d,318,-66
4d:84:62:e0:1c:1d,318,-72
4d:84:62:e0:1c:1d,318,-66
4d:84:62:e0:1c:1d,319,-66
4d:84:62:e0:1c:1d,319,-66
4d:84:62:e0:1c:1d,320,-68
4d:84:62:e0:1c:1d,321,-66
4d:84:62:e0:1c:1d,322,-66
4d:84:62:e0:1c:1d,322,-66
4d:84:62:e0:1c:1d,323,-66
4d:84:62:e0:1c:1d,323,-66
