,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,0.0%%,11.276190476190477%%,6.322005772005772%%,8.217055167055166%%,7.480544455544456%%,7.0271756021756%%,6.43941058941059%%,7.840442890442891%%,9.245104895104896%%,8.490692640692641%%,8.077172827172829%%,7.363919413919416%%,6.7350482850482845%%,6.838344988344987%%,6.799084249084249%%,7.2705128205128196%%,7.306959706959707%%,7.025274725274724%%,6.934798534798534%%,6.815750915750916%%
12,0.0%%,7.316666666666666%%,7.170790320790319%%,8.163172938172936%%,3.277686202686203%%,6.063322788322787%%,7.434701409701412%%,7.32095127095127%%,8.752253302253301%%,8.026307026307022%%,7.965717615717615%%,7.248418248418245%%,7.247136197136193%%,6.73999333999334%%,7.065750915750917%%,7.05934065934066%%,6.921245421245422%%,6.868131868131868%%,6.849084249084249%%,6.657875457875457%%
13,0.0%%,7.883333333333333%%,8.669791319791322%%,7.339571539571538%%,4.353565878565877%%,6.527683427683425%%,6.1026862026862%%,6.261838161838163%%,8.583466533466535%%,8.050516150516149%%,7.367166167166171%%,7.933583083583082%%,7.524059274059271%%,6.937179487179485%%,7.350549450549452%%,7.05934065934066%%,6.9593406593406595%%,6.844322344322344%%,6.8340659340659355%%,6.7523809523809515%%
14,0.0%%,0.0%%,11.017676767676772%%,8.979048729048728%%,8.200047175047175%%,8.650682650682652%%,7.153735153735157%%,6.632639582639587%%,7.190259740259745%%,7.114718614718613%%,7.084315684315682%%,7.90164835164835%%,7.2448717948717976%%,6.941758241758242%%,6.926007326007327%%,6.783150183150183%%,6.768864468864468%%,6.720512820512819%%,6.715750915750914%%,6.667399267399267%%
15,0.0%%,0.0%%,7.560750360750361%%,7.338322788322788%%,11.399217449217444%%,8.333580308580311%%,6.247777222777224%%,6.616150516150519%%,7.066799866799869%%,8.017032967032963%%,7.255311355311356%%,6.669780219780222%%,6.567582417582421%%,6.822527472527473%%,6.771062271062272%%,6.7007326007326%%,6.685714285714284%%,6.680952380952379%%,6.880952380952379%%,6.790476190476188%%
16,0.0%%,0.0%%,4.155555555555555%%,6.298734598734595%%,13.088897213897207%%,10.122391497391495%%,6.5104395604395595%%,6.782334332334335%%,6.542690642690644%%,6.9940892440892455%%,7.312271062271065%%,7.00769230769231%%,7.0752747252747294%%,6.905677655677657%%,6.854212454212456%%,6.775824175824177%%,6.720512820512819%%,6.685714285714284%%,6.680952380952379%%,6.657142857142855%%
17,0.0%%,4.533333333333332%%,2.9222222222222216%%,3.7908841158841153%%,8.806773781773787%%,9.560389610389613%%,9.525141525141525%%,7.189160839160841%%,6.885364635364637%%,6.597269397269398%%,7.4522144522144576%%,7.723626373626373%%,7.428021978021977%%,6.771978021978022%%,6.716666666666665%%,6.671428571428569%%,6.6428571428571415%%,6.84285714285714%%,6.685714285714283%%,6.676190476190474%%
18,18.0%%,4.149999999999999%%,8.078968253968256%%,5.21671384171384%%,4.721767121767121%%,11.094005994005995%%,9.091625041625045%%,9.18648018648019%%,8.433533133533135%%,7.609423909423913%%,7.516733266733271%%,7.129487179487179%%,7.41098901098901%%,6.891025641025639%%,7.257875457875457%%,6.8714285714285674%%,6.799999999999996%%,6.733333333333329%%,6.666666666666664%%,6.666666666666664%%
19,18.0%%,4.466666666666666%%,5.542063492063492%%,4.531529581529581%%,6.908871683871683%%,9.084504384504381%%,7.606993006993007%%,8.097718947718949%%,8.024242424242425%%,7.850183150183154%%,7.165934065934066%%,7.207509157509156%%,7.69413919413919%%,7.126007326007323%%,7.961904761904759%%,7.104761904761902%%,6.885714285714281%%,6.676190476190474%%,6.666666666666664%%,6.666666666666664%%
20,17.0%%,4.866666666666665%%,5.56984126984127%%,4.942965367965366%%,8.813014763014763%%,7.259951159951158%%,8.08138528138528%%,10.275774225774228%%,8.163869463869464%%,7.256776556776557%%,8.745787545787543%%,7.45311355311355%%,7.090476190476188%%,6.747619047619045%%,6.695238095238093%%,6.6809523809523785%%,6.676190476190474%%,6.666666666666664%%,6.666666666666664%%,6.666666666666664%%
