,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,12.5%%,73.0%%,90.10396825396819%%,87.36974700136463%%,88.0397806891387%%,89.87729783011726%%,90.66579708222746%%,90.94334924181722%%,91.22024816139839%%,91.38101167913538%%,91.96080575661246%%,91.9221022013956%%,91.76094697208563%%,91.6576578166963%%,91.7058216847923%%,91.73138554038047%%,91.81608233214854%%,91.84803452582979%%,92.10743256809995%%,92.14904368952044%%
12,15.0%%,89.18333333333334%%,91.74123376623375%%,88.6027572854898%%,89.10060732835305%%,90.16234373365387%%,90.96737736075652%%,91.1173575822858%%,91.31060515896812%%,91.4951890153142%%,91.68487219448271%%,91.86229166374662%%,91.66543893690827%%,91.61126624011882%%,91.79996859969644%%,91.78412208667606%%,92.01917373522814%%,92.13416265563347%%,92.0989942828372%%,92.14456597909297%%
13,5.0%%,89.41666666666669%%,88.35714285714285%%,87.94458118122135%%,88.20624689857169%%,89.89639867416331%%,89.93193398970098%%,90.07769265806493%%,90.72027235164738%%,91.25677260171737%%,91.41016564634603%%,91.59935814399199%%,91.74834077062579%%,91.60533652153923%%,91.55599482740739%%,91.54548816148625%%,91.88636279364133%%,92.13156859369397%%,92.22120521857087%%,92.14700770984471%%
14,10.0%%,42.66666666666666%%,92.00515873015867%%,89.74707621815378%%,90.34437111689705%%,90.71287660906403%%,90.09970868002293%%,89.8377026913491%%,90.58648628880732%%,91.10580818838824%%,91.36996162966072%%,91.50449291629549%%,91.5179728310814%%,91.9611929208712%%,91.94059593170263%%,92.08140667496471%%,92.11597201710744%%,92.08858080500329%%,92.08893022816423%%,92.13504944289258%%
15,5.0%%,51.66666666666666%%,92.2301587301587%%,89.94803666163033%%,90.67188652545082%%,90.29274705809625%%,90.1962175747505%%,90.31795801506502%%,90.29417167137998%%,90.98238367001403%%,91.50556210748445%%,91.58291186489069%%,91.65892058219768%%,91.64184322388957%%,91.73200294074145%%,91.9759000703954%%,92.13787133843107%%,92.14501559987572%%,92.12441799517086%%,92.19596917628229%%
16,5.0%%,51.66666666666666%%,92.2301587301587%%,89.94803666163033%%,90.67188652545082%%,90.29274705809625%%,90.1962175747505%%,90.31795801506502%%,90.29417167137998%%,90.98238367001403%%,91.50556210748445%%,91.58291186489069%%,91.65892058219768%%,91.64184322388957%%,91.73200294074145%%,91.9759000703954%%,92.13787133843107%%,92.14501559987572%%,92.12441799517086%%,92.19596917628229%%
17,5.0%%,51.66666666666666%%,92.2301587301587%%,89.94803666163033%%,90.67188652545082%%,90.29274705809625%%,90.1962175747505%%,90.31795801506502%%,90.29417167137998%%,90.98238367001403%%,91.50556210748445%%,91.58291186489069%%,91.65892058219768%%,91.64184322388957%%,91.73200294074145%%,91.9759000703954%%,92.13787133843107%%,92.14501559987572%%,92.12441799517086%%,92.19596917628229%%
18,5.0%%,51.66666666666666%%,92.2301587301587%%,89.94803666163033%%,90.67188652545082%%,90.29274705809625%%,90.1962175747505%%,90.31795801506502%%,90.29417167137998%%,90.98238367001403%%,91.50556210748445%%,91.58291186489069%%,91.65892058219768%%,91.64184322388957%%,91.73200294074145%%,91.9759000703954%%,92.13787133843107%%,92.14501559987572%%,92.12441799517086%%,92.19596917628229%%
19,5.0%%,51.66666666666666%%,92.2301587301587%%,89.94803666163033%%,90.67188652545082%%,90.29274705809625%%,90.1962175747505%%,90.31795801506502%%,90.29417167137998%%,90.98238367001403%%,91.50556210748445%%,91.58291186489069%%,91.65892058219768%%,91.64184322388957%%,91.73200294074145%%,91.9759000703954%%,92.13787133843107%%,92.14501559987572%%,92.12441799517086%%,92.19596917628229%%
20,5.0%%,51.66666666666666%%,92.2301587301587%%,89.94803666163033%%,90.67188652545082%%,90.29274705809625%%,90.1962175747505%%,90.31795801506502%%,90.29417167137998%%,90.98238367001403%%,91.50556210748445%%,91.58291186489069%%,91.65892058219768%%,91.64184322388957%%,91.73200294074145%%,91.9759000703954%%,92.13787133843107%%,92.14501559987572%%,92.12441799517086%%,92.19596917628229%%
