,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,4.166666666666666%%,4.983333333333333%%,8.403174603174602%%,9.568650793650791%%,11.430158730158725%%,11.54841269841269%%,12.149603174603168%%,12.29444444444444%%,11.73333333333333%%,11.166666666666664%%,10.5%%,10.3%%,10.2%%,10.5%%,10.3%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%
12,0.0%%,3.342857142857143%%,8.982142857142858%%,10.265476190476187%%,11.583333333333329%%,10.750793650793645%%,12.309523809523805%%,12.480555555555553%%,11.888888888888888%%,10.733333333333333%%,10.522222222222222%%,10.21111111111111%%,10.3%%,10.6%%,10.4%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
13,0.0%%,3.7511904761904757%%,8.484523809523811%%,11.273809523809526%%,11.946825396825389%%,11.298015873015865%%,12.259523809523802%%,12.205555555555552%%,11.622222222222222%%,10.844444444444443%%,10.422222222222222%%,10.1%%,10.0%%,10.5%%,10.1%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%
14,0.0%%,2.659523809523809%%,8.926190476190477%%,10.746825396825397%%,11.236111111111107%%,11.209126984126978%%,12.14166666666666%%,12.538888888888884%%,11.633333333333333%%,10.866666666666665%%,10.433333333333332%%,10.2%%,10.1%%,10.5%%,10.1%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%
15,0.0%%,2.7416666666666667%%,7.5353174603174615%%,10.702777777777776%%,10.746428571428567%%,11.84523809523809%%,12.244444444444438%%,12.272222222222219%%,12.16944444444444%%,10.866666666666665%%,10.522222222222222%%,10.31111111111111%%,10.0%%,10.4%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
16,0.0%%,2.766666666666666%%,7.393650793650794%%,11.429761904761904%%,11.491666666666664%%,11.211904761904755%%,11.545238095238089%%,12.345634920634916%%,11.977777777777776%%,11.166666666666664%%,10.433333333333332%%,10.31111111111111%%,10.0%%,10.3%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
17,0.0%%,1.5666666666666667%%,9.013492063492064%%,10.73968253968254%%,11.842460317460313%%,11.599999999999993%%,11.819444444444436%%,12.319444444444441%%,12.15833333333333%%,10.966666666666665%%,10.011111111111111%%,9.9%%,9.9%%,10.4%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
18,0.0%%,1.9928571428571424%%,7.288888888888889%%,10.831746031746036%%,11.834920634920632%%,11.289285714285706%%,12.011111111111102%%,12.115079365079362%%,11.949999999999998%%,11.199999999999998%%,10.222222222222221%%,10.11111111111111%%,10.6%%,10.4%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
19,0.0%%,2.1249999999999996%%,8.380555555555555%%,10.60952380952381%%,12.221825396825391%%,11.648015873015868%%,12.681746031746025%%,12.416666666666663%%,11.949999999999998%%,10.83611111111111%%,10.533333333333333%%,11.011111111111111%%,10.8%%,10.3%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
20,0.0%%,1.2666666666666666%%,9.856746031746033%%,9.688095238095237%%,12.229365079365074%%,10.980952380952374%%,12.438492063492058%%,12.319444444444441%%,12.023412698412693%%,11.299999999999997%%,10.7%%,11.0%%,10.6%%,10.3%%,10.1%%,10.0%%,10.0%%,10.0%%,10.0%%,10.0%%
