,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,0.0%%,4.07402236136756%%,3.54505314752514%%,6.395031861807455%%,4.79171936260586%%,5.821148473879539%%,5.1884088055679785%%,5.898791950322186%%,6.397032658496165%%,5.922092144434844%%,6.186023220263703%%,5.666278725658682%%,5.218854507275562%%,4.996871577924214%%,5.008807508281198%%,5.1855512908144545%%,5.141418153243608%%,5.054696358493832%%,4.983545989875109%%,4.948652613209579%%
12,0.0%%,6.876014671602908%%,5.601393223114326%%,4.39445242635627%%,2.288781540003202%%,4.859887600330813%%,5.322790020894233%%,5.796431561055256%%,5.950358214363341%%,5.846115534028411%%,5.83735199808461%%,5.523743632582856%%,5.1658420005788495%%,5.017865117338809%%,5.106078132393929%%,5.0872460872460925%%,5.008280748787083%%,4.958737465066584%%,4.925945362654227%%,4.896991194459552%%
13,0.0%%,7.68417122093593%%,5.898623603261512%%,4.909968650785726%%,3.4104606325549747%%,4.770084550227654%%,4.507772457962123%%,5.125424042817257%%,5.843749191502985%%,5.754478261067922%%,5.831240986409202%%,5.777142885401717%%,5.460869344027243%%,5.159463869463875%%,5.152444572970896%%,5.095084739821588%%,5.044339626618112%%,4.974108170310707%%,4.9309677664108085%%,4.920680585237552%%
14,0.0%%,5.966383616383617%%,5.546153769040394%%,5.975620370661759%%,6.318511127826644%%,6.427410497860069%%,5.618551240045235%%,5.316422486182269%%,5.142486983941865%%,5.100985880271855%%,5.2651641991620375%%,5.130895758631882%%,5.016135092977203%%,5.02954501638713%%,5.008859561491147%%,4.980933900654093%%,4.948928708422385%%,4.926400603615798%%,4.910174213971685%%,4.8977984041275215%%
15,0.0%%,7.668512043512043%%,5.863165764905993%%,6.046516272642379%%,7.9664490126095835%%,6.412907969874067%%,5.462501544101907%%,5.368918022421804%%,5.170995677466833%%,5.211783387569259%%,5.196901754234126%%,4.878806144069307%%,4.775441789126004%%,4.829609688557062%%,4.909664896507006%%,4.9401105223890065%%,5.034313787478348%%,5.009920459287553%%,4.960727036676408%%,4.951476793248949%%
16,0.0%%,7.7999222999223%%,4.063773278759331%%,5.503180065599538%%,9.786517693064065%%,7.002523408178513%%,5.396395669268815%%,5.465145079531567%%,5.147896434512293%%,5.008556146751668%%,5.1620479094812195%%,4.983500150868574%%,4.885004682373107%%,4.926754999386584%%,4.941891441891447%%,4.944655555415053%%,4.940186395882602%%,5.056542613504643%%,5.1084274375413665%%,5.049496916585528%%
17,5.833333333333332%%,12.682276465364694%%,2.1017790353212873%%,3.0562244608001525%%,7.476779366818904%%,7.939063080692133%%,6.702613459421736%%,5.845582165678951%%,5.3013489646768175%%,5.0463381465310855%%,5.248445957457606%%,5.081711439656647%%,5.123321135892759%%,4.983088197611854%%,5.055912441988396%%,5.086074263289457%%,4.942713404738725%%,4.9350860110353825%%,4.942388834793902%%,4.9753326841934475%%
18,66.98333333333332%%,9.006270526858764%%,5.099672909561575%%,3.6817938204284193%%,4.098741579048359%%,7.432978362498207%%,7.465695906340224%%,7.097892226127092%%,6.247607236243161%%,5.5501914627603375%%,5.235054773235416%%,5.496867256124647%%,5.525358659802368%%,5.532880566025142%%,5.390277222222595%%,5.055501460564755%%,4.937358000649144%%,4.974683544303802%%,4.911392405063295%%,4.911392405063295%%
19,65.66666666666666%%,9.465019702519701%%,2.9601319907274526%%,4.220637884547956%%,4.818807008477663%%,6.548291392381843%%,6.270204652810428%%,6.2502197797422605%%,5.840019931179492%%,5.303563573451824%%,5.42992129106044%%,5.491492367281845%%,5.646032126878238%%,5.462281167644266%%,5.379390651542553%%,5.104309192916791%%,4.950178513469655%%,4.914638104511526%%,4.911392405063295%%,4.911392405063295%%
20,63.08333333333333%%,8.324690587190588%%,3.603227216372567%%,5.268510190412764%%,6.82127102851162%%,6.025653413679599%%,5.943535970181144%%,7.315424293794617%%,6.4552866841367225%%,5.747300864142976%%,5.7052193864319145%%,5.362820723580221%%,5.114265481354092%%,4.996754300551772%%,4.95472249269718%%,4.922265498214869%%,4.912528399870176%%,4.911392405063295%%,4.911392405063295%%,4.911392405063295%%
