,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,17.0%%,92.29999999999998%%,90.14580419580417%%,91.91711947545974%%,93.31280276060757%%,93.23480255327573%%,93.87696052263213%%,94.02871493452078%%,94.02978012314944%%,94.1136038356417%%,93.98355278578096%%,94.04167383064987%%,94.12140985885222%%,94.17123877697057%%,94.11450662696652%%,94.0830205842736%%,94.08838781591203%%,94.09139591240351%%,94.09139591240351%%,94.09139591240351%%
12,16.0%%,88.19047619047619%%,91.19867909867908%%,91.99238048302621%%,93.12927485737612%%,93.01517362851135%%,93.85984140952186%%,94.06668212393322%%,94.1329819210718%%,94.0700044274631%%,93.97047104340552%%,93.97786676130478%%,94.10249731750056%%,94.1723866354841%%,94.11746936751273%%,94.10264999148647%%,94.09135055645822%%,94.09435865294972%%,94.09435865294972%%,94.09435865294972%%
13,6.0%%,73.75%%,92.17196969696968%%,91.94909836737997%%,93.1346482830947%%,93.10595175484403%%,93.89367565417083%%,94.1555909004465%%,94.09890500947493%%,94.07252976547377%%,93.95502133202076%%,94.02242902194104%%,94.08697322156688%%,94.15953122408767%%,94.11865782660732%%,94.09289119209174%%,94.09458610734596%%,94.09759420383747%%,94.09759420383747%%,94.09759420383747%%
14,4.0%%,67.8%%,92.17927072927068%%,92.08005880843915%%,93.20032505796826%%,93.19190404973176%%,93.64414201007747%%,94.03007093238199%%,94.14139202883493%%,94.0785535199425%%,93.97472406637888%%,94.01472903187499%%,94.11843011583547%%,94.16169242765885%%,94.1265055068834%%,94.09780060179364%%,94.09780060179364%%,94.10080869828515%%,94.10080869828515%%,94.10080869828515%%
15,5.0%%,64.91666666666666%%,90.62651515151512%%,92.03473248120127%%,93.305946377044%%,93.42748578144942%%,93.8213700631323%%,94.11294848494013%%,94.12083914892402%%,94.04376777994916%%,93.9304670797488%%,94.02334221237186%%,94.15860270455265%%,94.15352598501724%%,94.0987872390376%%,94.10314244323746%%,94.10314244323746%%,94.10615053972897%%,94.10615053972897%%,94.10615053972897%%
16,4.0%%,58.83333333333333%%,90.12987012987013%%,91.80976104562937%%,93.48801934710808%%,93.36994178821044%%,93.85815025064805%%,94.12490212428726%%,94.20123553416788%%,94.01594146813582%%,93.86042685436351%%,93.97603410949453%%,94.16730721273953%%,94.13926166275391%%,94.11665206907122%%,94.10344492357625%%,94.10344492357625%%,94.10645302006775%%,94.10645302006775%%,94.10645302006775%%
17,4.0%%,40.25%%,89.17445887445885%%,91.76031427981283%%,93.3177323098968%%,93.46539786081388%%,93.86579525324095%%,94.12944120401912%%,94.1488404871702%%,93.99938625697283%%,93.93419505785525%%,93.99858438321375%%,94.15020090443313%%,94.13057326591316%%,94.12064583490017%%,94.10602626002667%%,94.10653829279677%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%
18,5.0%%,45.16666666666666%%,89.38531746031744%%,91.6704975474376%%,93.20269473172752%%,93.59679125852537%%,93.84270226605662%%,93.98846109338803%%,94.11914223644932%%,94.0303918003197%%,93.95246948585505%%,93.96673577088815%%,94.1743878534872%%,94.1507611186543%%,94.12265587936535%%,94.10790441301535%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%
19,3.0%%,49.0%%,90.36785714285713%%,91.77913778644599%%,93.25946791976719%%,93.62177372196749%%,93.90832103529175%%,93.94507881367421%%,94.14646704401984%%,94.01909671677078%%,94.04673224072853%%,94.05668190948029%%,94.16803867236382%%,94.1346994126652%%,94.12265587936535%%,94.10739238024524%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%,94.10903435651817%%
20,4.0%%,44.16666666666666%%,91.15476190476188%%,92.60889778812204%%,93.39952096685882%%,93.65807624041591%%,93.86278592687421%%,94.09191010588101%%,94.0877989761061%%,93.98876165256665%%,94.0568400740093%%,94.0744236830204%%,94.14159959232406%%,94.15758541632253%%,94.10892327198486%%,94.09365977286473%%,94.09417180563482%%,94.09417180563482%%,94.09417180563482%%,94.09417180563482%%
