,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,0.0%%,6.0%%,9.291269841269841%%,11.358333333333333%%,10.891269841269839%%,11.472619047619043%%,10.777777777777777%%,12.073809523809519%%,12.740873015873008%%,12.424999999999988%%,12.13650793650793%%,11.713095238095232%%,10.369047619047615%%,10.672222222222217%%,10.374999999999995%%,10.719444444444441%%,10.977777777777774%%,10.866666666666664%%,10.411111111111108%%,10.144444444444442%%
12,0.0%%,10.433333333333335%%,10.93531746031746%%,11.482539682539684%%,6.837301587301588%%,9.476587301587303%%,11.148015873015872%%,10.965873015873015%%,12.784126984126974%%,11.397222222222215%%,11.946428571428566%%,11.313095238095231%%,10.894047619047612%%,10.855555555555553%%,11.005555555555553%%,10.79444444444444%%,10.383333333333331%%,10.311111111111108%%,10.199999999999996%%,10.02222222222222%%
13,0.0%%,12.616666666666665%%,14.672222222222219%%,12.755555555555555%%,9.14047619047619%%,10.213492063492065%%,9.192460317460313%%,9.649603174603168%%,11.706746031746025%%,11.072222222222216%%,11.144841269841264%%,12.480158730158724%%,11.38055555555555%%,11.038888888888884%%,11.352777777777774%%,10.89444444444444%%,10.558333333333328%%,10.299999999999995%%,10.177777777777775%%,10.04444444444444%%
14,0.0%%,0.0%%,15.482142857142856%%,14.022619047619045%%,13.353968253968251%%,12.75873015873015%%,10.643650793650789%%,9.61507936507936%%,11.044047619047618%%,10.908730158730155%%,11.189682539682533%%,12.041666666666663%%,11.358333333333327%%,10.377777777777773%%,10.244444444444438%%,10.20555555555555%%,10.16944444444444%%,10.111111111111107%%,10.088888888888885%%,10.055555555555552%%
15,0.0%%,0.0%%,13.191269841269841%%,10.488492063492062%%,15.020634920634913%%,12.66626984126984%%,10.513888888888884%%,9.643650793650789%%,10.907142857142853%%,12.367460317460313%%,11.591666666666661%%,10.647222222222217%%,10.036111111111106%%,10.174999999999995%%,10.09444444444444%%,10.027777777777775%%,10.091666666666663%%,10.04444444444444%%,10.755555555555553%%,10.43333333333333%%
16,0.0%%,0.0%%,6.0468253968253975%%,9.105952380952381%%,17.744047619047624%%,15.310317460317457%%,12.410317460317453%%,10.723412698412696%%,10.215476190476187%%,10.495634920634917%%,11.331746031746025%%,10.808333333333328%%,10.822222222222218%%,10.249999999999995%%,10.152777777777773%%,10.108333333333329%%,10.038888888888886%%,10.066666666666663%%,10.04444444444444%%,10.03333333333333%%
17,0.0%%,5.166666666666665%%,6.633333333333334%%,6.932142857142854%%,13.057142857142855%%,15.00674603174603%%,13.392063492063485%%,10.590476190476188%%,10.72539682539682%%,10.092460317460311%%,10.894047619047612%%,11.419444444444439%%,11.086111111111107%%,10.463888888888881%%,10.149999999999997%%,9.980555555555553%%,9.94722222222222%%,10.599999999999998%%,10.244444444444444%%,10.11111111111111%%
18,12.0%%,4.416666666666666%%,13.149999999999999%%,9.685317460317462%%,7.843253968253967%%,14.87579365079365%%,12.248412698412691%%,12.276984126984118%%,12.442063492063482%%,11.62420634920634%%,11.267460317460309%%,10.991269841269833%%,11.284523809523803%%,10.913888888888883%%,11.272222222222222%%,10.655555555555555%%,10.911111111111111%%,10.4%%,10.1%%,10.0%%
19,12.0%%,5.166666666666666%%,9.492857142857142%%,7.2599206349206336%%,11.026587301587302%%,11.799603174603176%%,11.306349206349203%%,11.816666666666661%%,11.853174603174596%%,11.688095238095228%%,10.855555555555547%%,11.33888888888888%%,11.758333333333326%%,10.999999999999993%%,11.744444444444442%%,11.222222222222221%%,10.699999999999998%%,10.255555555555555%%,10.011111111111111%%,10.0%%
20,11.5%%,5.583333333333332%%,12.349999999999998%%,7.888888888888888%%,12.532539682539685%%,10.926587301587297%%,10.754761904761901%%,13.185317460317451%%,11.674603174603167%%,11.037301587301581%%,12.59722222222222%%,11.83333333333333%%,11.044444444444444%%,10.444444444444443%%,10.12222222222222%%,10.077777777777776%%,10.033333333333333%%,10.0%%,10.0%%,10.0%%
