,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,12.0%%,81.33333333333333%%,91.2738095238095%%,95.04272228459534%%,95.71950176356957%%,95.5067181388905%%,95.76948201458326%%,95.90955727505279%%,95.95944525936788%%,95.84800625796156%%,95.80355098133623%%,95.87721437938988%%,95.92389093858344%%,95.93011857246718%%,95.93791976755978%%,95.91352952365733%%,95.91352952365733%%,95.91352952365733%%,95.91352952365733%%,95.91487905132264%%
12,9.0%%,76.66666666666667%%,92.109126984127%%,94.65418946528112%%,95.5936182340415%%,95.4352582711581%%,95.88162197398893%%,95.8022680128647%%,95.86563193637505%%,95.83214142363931%%,95.80761823459926%%,95.802276864553%%,95.84248524181302%%,95.93061180914368%%,95.91645688711101%%,95.91716812466434%%,95.91851765232967%%,95.91851765232967%%,95.91851765232967%%,95.91851765232967%%
13,8.0%%,56.50000000000001%%,90.94841269841268%%,94.77547287313573%%,95.41886820996656%%,95.40872631460348%%,95.69842221609456%%,95.7393712233987%%,95.78776883115974%%,95.78155481670649%%,95.7038694334188%%,95.77079662885353%%,95.86559496888522%%,95.9351870910938%%,95.92303866320499%%,95.92533720234562%%,95.92533720234562%%,95.92533720234562%%,95.92533720234562%%,95.92533720234562%%
14,4.0%%,56.66666666666666%%,91.61388888888891%%,94.98334866196457%%,95.31244982506604%%,95.56244980005386%%,95.60041899906366%%,95.70300595732216%%,95.7356948761984%%,95.76964050358916%%,95.79943415352761%%,95.80544548277481%%,95.86701786811072%%,95.90833346512369%%,95.9282767671273%%,95.9282767671273%%,95.9282767671273%%,95.9282767671273%%,95.9282767671273%%,95.9282767671273%%
15,3.0%%,53.83333333333333%%,92.80515873015872%%,95.06457710074585%%,95.78459049896433%%,95.6400086507257%%,95.60228268313993%%,95.64782100937963%%,95.69535372934484%%,95.7746057530706%%,95.78212409344496%%,95.77449868651051%%,95.90815062000955%%,95.92553496107998%%,95.92895153095995%%,95.92895153095995%%,95.92895153095995%%,95.92895153095995%%,95.92895153095995%%,95.92895153095995%%
16,5.0%%,46.0%%,92.47976190476192%%,94.99997065347718%%,95.18017209716079%%,95.38315988856337%%,95.69148893502512%%,95.79658090185971%%,95.80225521551839%%,95.78577727233888%%,95.72483525613463%%,95.79379230202665%%,95.88447986734424%%,95.92349450796348%%,95.92794718300439%%,95.9307539967868%%,95.9307539967868%%,95.9307539967868%%,95.9307539967868%%,95.9307539967868%%
17,3.0%%,41.0%%,92.93253968253968%%,94.73683757333136%%,95.61963959510415%%,95.75351365254035%%,95.68300050248645%%,95.82250766260566%%,95.77291946249917%%,95.71081557677384%%,95.7550196633163%%,95.85776760792976%%,95.9487747086458%%,95.93209124263625%%,95.93334202437484%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%
18,4.0%%,37.5%%,92.20555555555556%%,94.73923260262269%%,95.31679948249132%%,95.483688306005%%,95.84347095652889%%,95.68269352416465%%,95.75787330937509%%,95.74796445685129%%,95.7862874311508%%,95.8359334109502%%,95.87019624256638%%,95.93431956986457%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%
19,3.0%%,32.0%%,91.20436507936509%%,94.86229335829215%%,95.44368679362918%%,95.508728411439%%,95.73725880695119%%,95.81046787072995%%,95.86162215640672%%,95.77493228258969%%,95.77744544645931%%,95.91624005149626%%,95.91013255313811%%,95.95728733866034%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%
20,2.0%%,37.5%%,93.1392857142857%%,94.55653988684173%%,95.45886587024852%%,95.67716517809%%,95.8002391730991%%,95.87882983987312%%,95.9104360659395%%,95.85064764984442%%,95.79537818061735%%,95.85817148780205%%,95.89412050023677%%,95.92969743761087%%,95.93431956986457%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%
