,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,4.8908230658230645%%,2.4271484509642396%%,2.113523908242631%%,2.268317164352319%%,3.588375963143765%%,2.603761352445564%%,3.8585074953496004%%,3.560560053981106%%,2.828846153846154%%,2.65%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
12,0.0%%,2.5986865001183883%%,2.117099025024088%%,2.2499935549858154%%,3.525553113246612%%,2.7037303497829828%%,3.818421052631578%%,3.625944669365722%%,2.801923076923077%%,2.65%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
13,0.0%%,1.4638614512372752%%,1.7809409182818658%%,2.581593656001301%%,3.5844350447291613%%,2.586279194173932%%,3.8051956815114703%%,3.6310053981106605%%,2.7769230769230773%%,2.625%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
14,0.0%%,2.943698471291349%%,2.23441888339994%%,1.7760812569848325%%,3.3662562342128903%%,2.611200471726788%%,2.8652496626180834%%,3.7329284750337384%%,2.7519230769230774%%,2.575%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
15,0.0%%,2.970412300342303%%,2.2159707943144116%%,1.525816284233467%%,3.0615320071202414%%,2.7394055999319162%%,2.8671727395411595%%,3.956680161943319%%,3.053846153846154%%,2.575%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
16,0.0%%,2.9813500425106954%%,2.454166098556434%%,2.5333317228913512%%,2.986547638714821%%,3.0142791577002113%%,2.942273954116059%%,3.857422402159243%%,3.2570512820512816%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
17,0.0%%,2.2277052853594106%%,2.062608864952482%%,2.526713791429037%%,3.1144443826332378%%,2.842832609937874%%,3.1295546558704457%%,3.9985492577597834%%,2.8320850202429146%%,2.525%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
18,0.0%%,2.3424804083085804%%,2.06423608690572%%,2.2911718598324713%%,3.149483153585322%%,3.1192970298233456%%,3.558504759820549%%,3.9261470985155182%%,2.905161943319838%%,2.5256410256410255%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
19,0.0%%,2.4765022758982234%%,1.9171136804971816%%,2.3414413077325644%%,2.7282882164461113%%,3.152464711675239%%,3.256750373855637%%,4.133535762483131%%,3.4275641025641024%%,2.525%%,2.5%%,2.875%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
20,0.0%%,2.565864172396006%%,2.1281054213216577%%,2.4164631217568644%%,2.7749981319640766%%,3.018471563208404%%,3.2572874493927113%%,4.215519568151147%%,3.5782051282051284%%,2.525%%,2.575%%,2.85%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%,2.5%%
