,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,10.5%%,73.74999999999999%%,92.62181707181703%%,94.51643004280132%%,95.24231704735776%%,95.58503067171543%%,95.68246520718189%%,95.80596024062743%%,95.83210147319468%%,95.89969552538815%%,95.91007177786967%%,95.91277877290659%%,95.91277877290659%%,95.91277877290659%%,95.91352952365733%%,95.91487905132264%%,95.91487905132264%%,95.91487905132264%%,95.91487905132264%%,95.91487905132264%%
12,56.5%%,84.85%%,93.59251026751026%%,94.75216694358667%%,95.5101258534764%%,95.8096551214678%%,95.74281666103647%%,95.77349343593188%%,95.80693599159753%%,95.8570402943655%%,95.91198512211295%%,95.91499489880692%%,95.91776690157893%%,95.91776690157893%%,95.91851765232967%%,95.91851765232967%%,95.91851765232967%%,95.91851765232967%%,95.91851765232967%%,95.91851765232967%%
13,54.5%%,87.5%%,93.54696137196137%%,95.00943636151298%%,95.76476866243642%%,95.80230370989437%%,95.76658043558182%%,95.79554279971653%%,95.81989702143917%%,95.82659306279504%%,95.91906767370769%%,95.92241322573744%%,95.92458645159488%%,95.92458645159488%%,95.92533720234562%%,95.92533720234562%%,95.92533720234562%%,95.92533720234562%%,95.92533720234562%%,95.92533720234562%%
14,53.0%%,74.33333333333333%%,94.16320623820624%%,95.08871360026258%%,95.90112953424418%%,95.9093076320723%%,95.8676001671441%%,95.80651657825996%%,95.82124928463354%%,95.83288796467818%%,95.92136621284831%%,95.92752601637655%%,95.92752601637655%%,95.9282767671273%%,95.9282767671273%%,95.9282767671273%%,95.9282767671273%%,95.9282767671273%%,95.9282767671273%%,95.9282767671273%%
15,51.0%%,76.83333333333333%%,94.48837828837826%%,95.19678775195592%%,96.02437753472155%%,95.889245332602%%,95.82116382136564%%,95.81089904138857%%,95.82903026082047%%,95.92460507924508%%,95.92677830510253%%,95.92895153095995%%,95.92895153095995%%,95.92895153095995%%,95.92895153095995%%,95.92895153095995%%,95.92895153095995%%,95.92895153095995%%,95.92895153095995%%,95.92895153095995%%
16,51.0%%,78.5%%,95.0359917859918%%,95.30963588517157%%,96.07131648190021%%,95.96739558761132%%,95.86818379341769%%,95.81742241504928%%,95.83894174659845%%,95.93004275923347%%,95.93004275923347%%,95.9307539967868%%,95.9307539967868%%,95.9307539967868%%,95.9307539967868%%,95.9307539967868%%,95.9307539967868%%,95.9307539967868%%,95.9307539967868%%,95.9307539967868%%
17,8.0%%,78.75%%,94.81651126651124%%,95.6780641571359%%,96.06797024989173%%,95.90728432278571%%,95.78023094145557%%,95.82637282725801%%,95.92642487008925%%,95.93137313819541%%,95.9342180884088%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%
18,9.0%%,84.83333333333331%%,94.57074314574315%%,95.27697918538752%%,96.01701288763685%%,95.93550615214497%%,95.92269555076302%%,95.92267779047569%%,95.9300236105301%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%
19,8.0%%,75.05%%,94.97743506493505%%,95.90110690574535%%,96.12858159509283%%,95.97813116385741%%,95.93361222594385%%,95.93173955082115%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%
20,8.0%%,71.8%%,94.79585137085137%%,95.58724533145605%%,96.09876173036055%%,96.0757813904399%%,95.9639827043416%%,95.93173955082115%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%,95.93492932596213%%
