,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,22.0%%,96.23333333333332%%,89.05597686627098%%,89.94719145609022%%,91.36407399952505%%,91.30459107787092%%,91.73357307287377%%,92.22250194346898%%,92.25062299638675%%,92.09105293438974%%,91.92432291452126%%,91.92678626205112%%,92.1101978512116%%,92.12801322559218%%,92.11793222009977%%,92.11064876281633%%,92.10258777833258%%,92.09203583028065%%,92.09203583028065%%,92.09333411005993%%
12,16.0%%,94.2738095238095%%,88.78269369519367%%,90.12099314822497%%,91.26502557809005%%,91.13993338042552%%,91.98579989559134%%,92.36052577072654%%,92.31543017216087%%,92.14140773953187%%,91.91183057424904%%,91.9522310801675%%,92.09838801949893%%,92.15555796753564%%,92.12067170401015%%,92.087600612818%%,92.1069217120969%%,92.09636976404495%%,92.09636976404495%%,92.09718118890702%%
13,9.0%%,90.25000000000001%%,89.30394327894328%%,89.76795824786319%%,91.11151866872298%%,91.33147478444293%%,91.80338308769271%%,92.3742260823077%%,92.31138497610773%%,92.10626551268814%%,91.92571649626285%%,91.8831648147005%%,92.0498632677253%%,92.11305901213142%%,92.10435673284286%%,92.097129681577%%,92.11414522775922%%,92.10292727904128%%,92.10292727904128%%,92.10292727904128%%
14,4.5%%,75.91666666666667%%,89.33437118437118%%,90.4405791458182%%,91.18417874169744%%,91.6394720824037%%,91.63037829947987%%,92.25142823831403%%,92.34992540031837%%,92.05382100454067%%,91.98434737250199%%,91.92876651590623%%,92.04734872238876%%,92.13260928003001%%,92.14207873306485%%,92.1066444030643%%,92.1221438200405%%,92.12280982070652%%,92.11015159285841%%,92.11015159285841%%
15,6.5%%,80.91666666666667%%,88.3314713064713%%,90.0266244379108%%,91.06821362188698%%,91.46839442342369%%,92.01796175257134%%,92.34131958694498%%,92.30488012333001%%,92.11273519089535%%,91.91161891184547%%,91.92306906235457%%,92.09036308343047%%,92.13544831862853%%,92.14370158278896%%,92.1100321018634%%,92.1231981025294%%,92.12443267043064%%,92.11177444258254%%,92.11177444258254%%
16,7.0%%,79.25000000000001%%,87.36882978132977%%,90.13182595917979%%,91.16520612664263%%,91.56960366357538%%,91.97170964630448%%,92.30994192709062%%,92.27002815839153%%,92.11200686474525%%,91.93593505503569%%,91.88506181277835%%,92.07255247707012%%,92.13644731962754%%,92.14286908195646%%,92.1100321018634%%,92.1225321018634%%,92.11177444258254%%,92.11177444258254%%,92.11177444258254%%
17,5.5%%,79.5%%,87.75141941391941%%,90.04928001119073%%,91.10247053502385%%,91.5833270235043%%,91.9992985716443%%,92.35900913642382%%,92.32857398716087%%,92.09948677073272%%,91.98010209224073%%,91.89643069040307%%,92.08953802645627%%,92.13498675487583%%,92.14370158278896%%,92.12155839202893%%,92.1225321018634%%,92.11177444258254%%,92.11177444258254%%,92.11177444258254%%
18,6.0%%,82.76666666666668%%,87.74165001665%%,90.15190200233617%%,91.05161799017338%%,91.5649456379087%%,91.90264266456117%%,92.33134762825085%%,92.25590794658208%%,92.13978680466515%%,91.96454179080432%%,91.88560190736577%%,92.09449910105528%%,92.14810654647664%%,92.13150646083776%%,92.10905839202893%%,92.1231981025294%%,92.12443267043064%%,92.11177444258254%%,92.11177444258254%%
19,8.0%%,82.58333333333331%%,88.09081474081471%%,90.07170389183544%%,91.30208987342458%%,91.63904515961316%%,92.06106916268382%%,92.32154887566386%%,92.35315784784454%%,92.11488282899226%%,91.96122840019581%%,91.91231782159001%%,92.05930172457504%%,92.12378909177943%%,92.13120158278896%%,92.12155839202893%%,92.1225321018634%%,92.11177444258254%%,92.11177444258254%%,92.11177444258254%%
20,6.5%%,79.83333333333333%%,87.74199966699967%%,89.98622182514531%%,91.10298784836104%%,91.66281942826535%%,91.89228081211795%%,92.31048464602073%%,92.27306894497237%%,92.07496456189887%%,91.95952185704353%%,91.8951093512936%%,92.069128083554%%,92.14815618038703%%,92.14370158278896%%,92.10905839202893%%,92.12376666976462%%,92.11177444258254%%,92.11177444258254%%,92.11177444258254%%
