R,T,I,score
14,6,2,46.0%
14,6,3,62.0%
14,6,4,61.0%
14,6,5,69.0%
14,6,6,77.0%
14,6,7,85.0%
14,6,8,85.0%
14,6,9,75.0%
14,6,10,78.0%
14,6,11,78.0%
14,6,12,85.0%
14,6,13,88.0%
14,6,14,91.0%
14,6,15,87.0%
14,6,16,90.0%
14,6,17,91.0%
14,6,18,90.0%
14,6,19,94.0%
14,6,20,98.0%
15,6,1,34.0%
15,6,2,47.0%
15,6,3,64.0%
15,6,4,67.0%
15,6,5,76.0%
15,6,6,83.0%
15,6,7,87.0%
15,6,8,87.0%
15,6,9,83.0%
15,6,10,84.0%
15,6,11,88.0%
15,6,12,90.0%
15,6,13,90.0%
15,6,14,91.0%
15,6,15,90.0%
15,6,16,90.0%
15,6,17,91.0%
15,6,18,93.0%
15,6,19,98.0%
15,6,20,99.0%
16,6,1,34.0%
16,6,2,49.0%
16,6,3,65.0%
16,6,4,69.0%
16,6,5,76.0%
16,6,6,87.0%
16,6,7,87.0%
16,6,8,90.0%
16,6,9,88.0%
16,6,10,86.0%
16,6,11,92.0%
16,6,12,91.0%
16,6,13,91.0%
16,6,14,92.0%
16,6,15,94.0%
16,6,16,94.0%
16,6,17,91.0%
16,6,18,94.0%
16,6,19,99.0%
16,6,20,99.0%
17,6,1,35.0%
17,6,2,50.0%
17,6,3,68.0%
17,6,4,73.0%
17,6,5,79.0%
17,6,6,92.0%
17,6,7,88.0%
17,6,8,90.0%
17,6,9,90.0%
17,6,10,86.0%
17,6,11,94.0%
17,6,12,93.0%
17,6,13,96.0%
17,6,14,95.0%
17,6,15,97.0%
17,6,16,95.0%
17,6,17,94.0%
17,6,18,99.0%
17,6,19,99.0%
17,6,20,99.0%
18,6,1,35.0%
18,6,2,50.0%
18,6,3,72.0%
18,6,4,74.0%
18,6,5,79.0%
18,6,6,92.0%
18,6,7,89.0%
18,6,8,92.0%
18,6,9,92.0%
18,6,10,92.0%
18,6,11,96.0%
18,6,12,93.0%
18,6,13,97.0%
18,6,14,95.0%
18,6,15,97.0%
18,6,16,97.0%
18,6,17,96.0%
18,6,18,99.0%
18,6,19,99.0%
18,6,20,99.0%
19,6,1,35.0%
19,6,2,51.0%
19,6,3,73.0%
19,6,4,77.0%
19,6,5,82.0%
19,6,6,92.0%
19,6,7,92.0%
19,6,8,92.0%
19,6,9,92.0%
19,6,10,92.0%
19,6,11,97.0%
19,6,12,96.0%
19,6,13,97.0%
19,6,14,95.0%
19,6,15,97.0%
19,6,16,97.0%
19,6,17,98.0%
19,6,18,99.0%
19,6,19,99.0%
19,6,20,99.0%
20,6,1,35.0%
20,6,2,51.0%
20,6,3,74.0%
20,6,4,79.0%
20,6,5,82.0%
20,6,6,92.0%
20,6,7,94.0%
20,6,8,95.0%
20,6,9,92.0%
20,6,10,92.0%
20,6,11,97.0%
20,6,12,97.0%
20,6,13,97.0%
20,6,14,97.0%
20,6,15,99.0%
20,6,16,97.0%
20,6,17,98.0%
20,6,18,99.0%
20,6,19,99.0%
20,6,20,99.0%
