R,T,I,score
10,6,3,11.884225788831046%
10,6,4,10.818646884591157%
10,6,5,7.523540988595162%
10,6,6,7.114088530148898%
10,6,7,6.905263157894736%
10,6,8,4.371929824561398%
10,6,9,6.060332817337457%
10,6,10,6.005763796746765%
10,6,11,6.298670696348711%
10,6,12,6.446357314855763%
10,6,13,6.552854562877777%
10,6,14,5.7290462676298555%
10,6,15,6.340208978328167%
10,6,16,5.859975920192632%
10,6,17,5.359328468229389%
10,6,18,6.008453732370134%
10,6,19,5.97619109047127%
10,6,20,5.332851737186099%
11,6,1,3.4397735434500136%
11,6,2,6.259432350415321%
11,6,3,10.90104749052117%
11,6,4,11.699439629857581%
11,6,5,8.44588138899284%
11,6,6,7.270510835913309%
11,6,7,6.844926040591672%
11,6,8,5.297213622291016%
11,6,9,6.31048860839882%
11,6,10,5.48805653840483%
11,6,11,6.298267113863086%
11,6,12,6.324270848690349%
11,6,13,5.772798417612655%
11,6,14,5.625412796697624%
11,6,15,5.835135018919844%
11,6,16,5.910573615411071%
11,6,17,5.610553958425469%
11,6,18,5.5527390780873676%
11,6,19,5.374028207774331%
11,6,20,6.772222222222222%
12,6,1,3.2597692340339397%
12,6,2,5.3043813341800945%
12,6,3,9.586626634459448%
12,6,4,10.33393711981173%
12,6,5,7.842519430174223%
12,6,6,5.861029411764702%
12,6,7,7.409421224630199%
12,6,8,5.397402820777428%
12,6,9,5.761919504643958%
12,6,10,5.406892844857237%
12,6,11,5.67847437220502%
12,6,12,5.5390221878224954%
12,6,13,5.885178018575848%
12,6,14,5.938385792913653%
12,6,15,5.104248366013064%
12,6,16,5.296405228758164%
12,6,17,5.741361369109045%
12,6,18,5.366997764017882%
12,6,19,5.498245614035084%
12,6,20,5.473684210526312%
13,6,1,5.7041262615953%
13,6,2,5.184206509864404%
13,6,3,8.831148336527587%
13,6,4,9.377870955154231%
13,6,5,6.74111480624638%
13,6,6,6.22943756449948%
13,6,7,7.242096663226692%
13,6,8,6.962547299621598%
13,6,9,5.386283109735117%
13,6,10,5.126225490196072%
13,6,11,5.0533711730306115%
13,6,12,5.332486240110075%
13,6,13,5.460147918816647%
13,6,14,5.452975576195387%
13,6,15,5.031389748882002%
13,6,16,5.248056415548669%
13,6,17,5.595080839353284%
13,6,18,5.687216202270377%
13,6,19,5.707309941520463%
13,6,20,5.118421052631576%
14,6,1,5.270983995364799%
14,6,2,5.098030899269286%
14,6,3,8.064232271856106%
14,6,4,7.536605134631447%
14,6,5,6.1197095774882095%
14,6,6,6.050451496388027%
14,6,7,6.402906776745783%
14,6,8,7.912237702098382%
14,6,9,5.5250902992776005%
14,6,10,5.16181630546955%
14,6,11,5.130409356725141%
14,6,12,5.1558995528035725%
14,6,13,5.161111111111106%
14,6,14,5.221981424148602%
14,6,15,5.137134502923973%
14,6,16,5.233728930168553%
14,6,17,5.11988304093567%
14,6,18,5.1400584795321596%
14,6,19,5.2915204678362535%
14,6,20,5.068421052631575%
15,6,1,4.800044722219644%
15,6,2,4.905256778824887%
15,6,3,7.944787827411662%
15,6,4,6.313061830670182%
15,6,5,5.646086417022944%
15,6,6,5.9598340213278265%
15,6,7,5.751582387340895%
15,6,8,7.1067552459580305%
15,6,9,5.29335655314757%
15,6,10,5.132077743378049%
15,6,11,5.149707602339176%
15,6,12,5.510233918128651%
15,6,13,5.612865497076019%
15,6,14,5.147076023391808%
15,6,15,5.112280701754383%
15,6,16,5.169349845201233%
15,6,17,5.076315789473682%
15,6,18,5.578947368421051%
15,6,19,5.9342105263157885%
15,6,20,5.023684210526315%
16,6,1,5.565276360206696%
16,6,2,4.393475487360933%
16,6,3,7.6137635756056765%
16,6,4,6.485442159319865%
16,6,5,5.386003611971098%
16,6,6,5.1713622291021615%
16,6,7,5.392655658754725%
16,6,8,6.819109047127622%
16,6,9,5.570790333677326%
16,6,10,5.162143102855172%
16,6,11,5.815497076023387%
16,6,12,5.3523391812865455%
16,6,13,5.404970760233914%
16,6,14,5.147076023391808%
16,6,15,5.076315789473683%
16,6,16,5.1090643274853775%
16,6,17,5.052631578947367%
16,6,18,5.2026315789473685%
16,6,19,5.473684210526314%
16,6,20,5.01578947368421%
17,6,1,6.576478006857263%
17,6,2,5.217407489311512%
17,6,3,7.163536291709664%
17,6,4,6.885380116959061%
17,6,5,5.270553835569309%
17,6,6,5.136996904024763%
17,6,7,5.173013415892667%
17,6,8,5.9612143102855155%
17,6,9,5.5225662194702405%
17,6,10,5.117010663914685%
17,6,11,5.511111111111108%
17,6,12,5.147076023391808%
17,6,13,5.278654970760231%
17,6,14,5.131286549707599%
17,6,15,5.0710526315789455%
17,6,16,5.073684210526315%
17,6,17,5.039473684210526%
17,6,18,5.1%
17,6,19,5.1157894736842096%
17,6,20,5.002631578947368%
18,6,1,5.5425224758042075%
18,6,2,5.387349879222943%
18,6,3,6.488213794289642%
18,6,4,6.316984864121083%
18,6,5,5.2356037151702735%
18,6,6,5.085672514619879%
18,6,7,5.134502923976603%
18,6,8,5.541572067423458%
18,6,9,5.070760233918125%
18,6,10,5.326315789473681%
18,6,11,5.247953216374267%
18,6,12,5.090058479532161%
18,6,13,5.234795321637424%
18,6,14,5.084795321637424%
18,6,15,5.068421052631577%
18,6,16,5.0710526315789455%
18,6,17,5.073684210526316%
18,6,18,5.05%
18,6,19,5.007894736842105%
18,6,20,5.0%
19,6,1,5.0438050941146875%
19,6,2,6.544900618817028%
19,6,3,6.612039903680768%
19,6,4,6.282963536291708%
19,6,5,5.154643962848292%
19,6,6,5.05614035087719%
19,6,7,5.107602339181281%
19,6,8,5.303216374269004%
19,6,9,5.067836257309938%
19,6,10,5.1207602339181255%
19,6,11,5.084795321637424%
19,6,12,5.0792397660818684%
19,6,13,5.073976608187133%
19,6,14,5.079532163742687%
19,6,15,5.118421052631577%
19,6,16,5.068421052631577%
19,6,17,5.002631578947368%
19,6,18,5.0%
19,6,19,5.0%
19,6,20,5.0%
20,6,1,4.817634064421986%
20,6,2,5.968043033677709%
20,6,3,6.239766081871344%
20,6,4,5.774935500515994%
20,6,5,5.101616787065698%
20,6,6,5.095614035087716%
20,6,7,5.208479532163739%
20,6,8,5.171345029239766%
20,6,9,5.046198830409353%
20,6,10,5.046198830409353%
20,6,11,5.031871345029239%
20,6,12,5.039766081871344%
20,6,13,5.068421052631577%
20,6,14,5.034210526315789%
20,6,15,5.049999999999999%
20,6,16,5.049999999999999%
20,6,17,5.002631578947368%
20,6,18,5.0%
20,6,19,5.0%
20,6,20,5.0%
