R,T,I,score
9,6,5,91.70448519841226%
9,6,6,91.98052253183522%
9,6,7,92.0751454663619%
9,6,8,91.95867908334044%
9,6,9,91.99410583780225%
9,6,10,92.09471606791558%
9,6,11,92.08428180964376%
9,6,12,92.09999375033794%
9,6,13,92.08670535374672%
9,6,14,92.08663980429465%
9,6,15,92.08554528190321%
9,6,16,92.08554528190321%
9,6,17,92.08554528190321%
9,6,18,92.08554528190321%
9,6,19,92.08554528190321%
9,6,20,92.08554528190321%
10,6,1,88.16454253737422%
10,6,2,91.07293111128159%
10,6,3,91.56777372825732%
10,6,4,91.62412625205774%
10,6,5,91.68366795936237%
10,6,6,92.03511889348889%
10,6,7,92.08192427397903%
10,6,8,91.96164173493807%
10,6,9,91.94750268620308%
10,6,10,92.10857958870758%
10,6,11,92.10510594154638%
10,6,12,92.06550529296386%
10,6,13,92.05262919321319%
10,6,14,92.05812044908477%
10,6,15,92.13055663515166%
10,6,16,92.13055663515166%
10,6,17,92.13055663515166%
10,6,18,92.13055663515166%
10,6,19,92.13055663515166%
10,6,20,92.13055663515166%
11,6,1,87.82659946351765%
11,6,2,90.85794425321944%
11,6,3,91.5480398449961%
11,6,4,91.53111987909381%
11,6,5,91.96235771776838%
11,6,6,92.04200897250253%
11,6,7,92.0445331820859%
11,6,8,91.9369452014996%
11,6,9,92.07689099154874%
11,6,10,92.12036528175298%
11,6,11,92.11049279566743%
11,6,12,92.12499335369175%
11,6,13,92.12092270563376%
11,6,14,92.12392321348658%
11,6,15,92.13455414373777%
11,6,16,92.13455414373777%
11,6,17,92.13455414373777%
11,6,18,92.13455414373777%
11,6,19,92.13455414373777%
11,6,20,92.13455414373777%
12,6,1,88.10875873603509%
12,6,2,91.11261994905934%
12,6,3,91.67197065679291%
12,6,4,91.78142299541773%
12,6,5,92.00623593422375%
12,6,6,91.9758492800881%
12,6,7,92.11384031564097%
12,6,8,91.98187840469875%
12,6,9,92.08641635208733%
12,6,10,92.09790363414425%
12,6,11,92.09818492809642%
12,6,12,92.1026401013807%
12,6,13,92.11018397179376%
12,6,14,92.11789559131972%
12,6,15,92.12173363091726%
12,6,16,92.12173363091726%
12,6,17,92.12173363091726%
12,6,18,92.12173363091726%
12,6,19,92.12173363091726%
12,6,20,92.12173363091726%
13,6,1,88.17019566563417%
13,6,2,91.10037507725634%
13,6,3,91.64947148314269%
13,6,4,91.74477640561624%
13,6,5,91.93751592601672%
13,6,6,92.04651524580535%
13,6,7,92.07119395980897%
13,6,8,92.01945763123764%
13,6,9,92.07690825587036%
13,6,10,92.1012160507478%
13,6,11,92.08933333469841%
13,6,12,92.09220670371101%
13,6,13,92.10022478345905%
13,6,14,92.10793640298502%
13,6,15,92.11177444258254%
13,6,16,92.11177444258254%
13,6,17,92.11177444258254%
13,6,18,92.11177444258254%
13,6,19,92.11177444258254%
13,6,20,92.11177444258254%
14,6,1,87.9884653986267%
14,6,2,90.99172723894772%
14,6,3,91.57157079337283%
14,6,4,91.72860536244531%
14,6,5,92.00107323358388%
14,6,6,92.05015178156215%
14,6,7,92.07300438567003%
14,6,8,92.06373695517848%
14,6,9,92.07690825587036%
14,6,10,92.08979629766138%
14,6,11,92.08979629766138%
14,6,12,92.09413023142568%
14,6,13,92.10068774642201%
14,6,14,92.11015159285841%
14,6,15,92.11177444258254%
14,6,16,92.11177444258254%
14,6,17,92.11177444258254%
14,6,18,92.11177444258254%
14,6,19,92.11177444258254%
14,6,20,92.11177444258254%
15,6,1,88.29463375279077%
15,6,2,91.02829980293369%
15,6,3,91.53206529638167%
15,6,4,91.7806253931263%
15,6,5,92.00058431265803%
15,6,6,92.05231549991008%
15,6,7,92.07346734863299%
15,6,8,92.0768980008145%
15,6,9,92.07914778848965%
15,6,10,92.09203583028065%
15,6,11,92.09203583028065%
15,6,12,92.09636976404495%
15,6,13,92.10292727904128%
15,6,14,92.11015159285841%
15,6,15,92.11177444258254%
15,6,16,92.11177444258254%
15,6,17,92.11177444258254%
15,6,18,92.11177444258254%
15,6,19,92.11177444258254%
15,6,20,92.11177444258254%
16,6,1,88.26671811461762%
16,6,2,91.13027540152808%
16,6,3,91.64248853097594%
16,6,4,91.93899219737521%
16,6,5,92.01820169878808%
16,6,6,92.05231549991008%
16,6,7,92.07346734863299%
16,6,8,92.08367887816497%
16,6,9,92.07914778848965%
16,6,10,92.09203583028065%
16,6,11,92.09333411005993%
16,6,12,92.09718118890702%
16,6,13,92.10292727904128%
16,6,14,92.11015159285841%
16,6,15,92.11177444258254%
16,6,16,92.11177444258254%
16,6,17,92.11177444258254%
16,6,18,92.11177444258254%
16,6,19,92.11177444258254%
16,6,20,92.11177444258254%
17,6,1,88.1940397376656%
17,6,2,91.04452036455972%
17,6,3,91.7978291982049%
17,6,4,91.91693847461973%
17,6,5,92.01820169878808%
17,6,6,92.05231549991008%
17,6,7,92.07346734863299%
17,6,8,92.08497715794427%
17,6,9,92.08044606826894%
17,6,10,92.09333411005993%
17,6,11,92.09333411005993%
17,6,12,92.09718118890702%
17,6,13,92.10292727904128%
17,6,14,92.11015159285841%
17,6,15,92.11177444258254%
17,6,16,92.11177444258254%
17,6,17,92.11177444258254%
17,6,18,92.11177444258254%
17,6,19,92.11177444258254%
17,6,20,92.11177444258254%
18,6,1,88.21057303193369%
18,6,2,91.20547971233962%
18,6,3,91.78305546621773%
18,6,4,91.91786405773712%
18,6,5,92.02162343527944%
18,6,6,92.05361377968937%
18,6,7,92.07476562841228%
18,6,8,92.08497715794427%
18,6,9,92.08044606826894%
18,6,10,92.09333411005993%
18,6,11,92.09333411005993%
18,6,12,92.09718118890702%
18,6,13,92.10292727904128%
18,6,14,92.11015159285841%
18,6,15,92.11177444258254%
18,6,16,92.11177444258254%
18,6,17,92.11177444258254%
18,6,18,92.11177444258254%
18,6,19,92.11177444258254%
18,6,20,92.11177444258254%
19,6,1,88.21057303193369%
19,6,2,91.20547971233962%
19,6,3,91.81031176468704%
19,6,4,91.93097737562725%
19,6,5,92.02292171505873%
19,6,6,92.05361377968937%
19,6,7,92.07476562841228%
19,6,8,92.08497715794427%
19,6,9,92.08044606826894%
19,6,10,92.09333411005993%
19,6,11,92.09333411005993%
19,6,12,92.09718118890702%
19,6,13,92.10292727904128%
19,6,14,92.11015159285841%
19,6,15,92.11177444258254%
19,6,16,92.11177444258254%
19,6,17,92.11177444258254%
19,6,18,92.11177444258254%
19,6,19,92.11177444258254%
19,6,20,92.11177444258254%
20,6,1,88.21057303193369%
20,6,2,91.20547971233962%
20,6,3,91.81126305844657%
20,6,4,91.93146423054448%
20,6,5,92.02292171505873%
20,6,6,92.05361377968937%
20,6,7,92.07476562841228%
20,6,8,92.08497715794427%
20,6,9,92.08044606826894%
20,6,10,92.09333411005993%
20,6,11,92.09333411005993%
20,6,12,92.09718118890702%
20,6,13,92.10292727904128%
20,6,14,92.11015159285841%
20,6,15,92.11177444258254%
20,6,16,92.11177444258254%
20,6,17,92.11177444258254%
20,6,18,92.11177444258254%
20,6,19,92.11177444258254%
20,6,20,92.11177444258254%
