R,T,I,score
6,6,19,94.95979178608812%
6,6,20,94.85611649369329%
7,6,1,94.00563048063046%
7,6,2,94.26263458763457%
7,6,3,93.58789543789544%
7,6,4,95.88577127636727%
7,6,5,95.17344817205499%
7,6,6,95.71044177439047%
7,6,7,95.83098731524402%
7,6,8,95.1858428954199%
7,6,9,95.21956943431972%
7,6,10,95.15038606255094%
7,6,11,95.2188174049444%
7,6,12,95.58368791858595%
7,6,13,94.54211429220781%
7,6,14,94.58109281786867%
7,6,15,94.8005953662058%
7,6,16,95.1865453307247%
7,6,17,95.16092682484037%
7,6,18,94.92158165399749%
7,6,19,94.74297999689948%
7,6,20,95.01859942160792%
8,6,1,93.84370629370628%
8,6,2,94.41927304721419%
8,6,3,92.71771700521698%
8,6,4,95.67017820930356%
8,6,5,95.65327068969079%
8,6,6,95.86157448134092%
8,6,7,95.92949871883903%
8,6,8,95.22112596467859%
8,6,9,95.57863284185936%
8,6,10,95.54627963213417%
8,6,11,95.68852166644643%
8,6,12,95.66667970447185%
8,6,13,94.49257087269788%
8,6,14,94.73094794883599%
8,6,15,95.00757501230508%
8,6,16,95.14297102295228%
8,6,17,95.1589314724784%
8,6,18,94.82979998943802%
8,6,19,95.0645947660494%
8,6,20,95.28446734331614%
9,6,1,94.12982866806396%
9,6,2,94.85305048408762%
9,6,3,93.8900338438651%
9,6,4,95.89032215802473%
9,6,5,96.05980209171281%
9,6,6,96.1350340856673%
9,6,7,95.77924841959%
9,6,8,95.30784841733865%
9,6,9,95.6117846321594%
9,6,10,95.74539140295077%
9,6,11,95.94448427923388%
9,6,12,95.65864023914733%
9,6,13,95.03978964605908%
9,6,14,95.03879262281154%
9,6,15,95.02990949952579%
9,6,16,95.22231940838999%
9,6,17,95.4070695558382%
9,6,18,95.40628863388048%
9,6,19,95.26181851714661%
9,6,20,95.4376940584047%
10,6,1,93.85621755695286%
10,6,2,95.03560094875884%
10,6,3,94.23324058122819%
10,6,4,95.76922050291586%
10,6,5,95.80814231246013%
10,6,6,96.07896262231769%
10,6,7,95.70750689552193%
10,6,8,95.70989940064469%
10,6,9,95.80834642192866%
10,6,10,96.03062433909764%
10,6,11,95.92031078600206%
10,6,12,95.90590686469504%
10,6,13,95.64184891433074%
10,6,14,95.24719738066597%
10,6,15,95.1685258781698%
10,6,16,94.85276712500763%
10,6,17,95.26453507229242%
10,6,18,95.35338388650227%
10,6,19,95.39358220772193%
10,6,20,95.5103845926377%
11,6,1,93.5798792753514%
11,6,2,95.23471747139806%
11,6,3,94.6144323040221%
11,6,4,95.66420672688912%
11,6,5,95.93781310071655%
11,6,6,96.03343832736238%
11,6,7,95.95405254529824%
11,6,8,95.56282126253123%
11,6,9,95.64885906282933%
11,6,10,95.85233122180614%
11,6,11,95.95262395843405%
11,6,12,95.97037119226596%
11,6,13,95.71593771129004%
11,6,14,95.46064356818871%
11,6,15,95.361042665654%
11,6,16,95.1911732319653%
11,6,17,95.32085224481476%
11,6,18,95.67653995403876%
11,6,19,95.57351323682406%
11,6,20,95.55191117466887%
12,6,1,93.30021922951488%
12,6,2,94.79198348409045%
12,6,3,95.10478753523141%
12,6,4,95.6888578376575%
12,6,5,95.74550943493874%
12,6,6,95.8374164551306%
12,6,7,95.99869133968787%
12,6,8,95.60901657786923%
12,6,9,95.72003778108447%
12,6,10,95.77067794981927%
12,6,11,95.86636697650489%
12,6,12,96.04441005660081%
12,6,13,95.77444256088054%
12,6,14,95.5691818834502%
12,6,15,95.43210540529239%
12,6,16,95.28520946751075%
12,6,17,95.66942848510402%
12,6,18,95.76438919487923%
12,6,19,95.82426661192954%
12,6,20,95.74433624690418%
13,6,1,93.10447608377173%
13,6,2,94.48938200490227%
13,6,3,95.05697843113747%
13,6,4,95.83761017431578%
13,6,5,95.93342258206344%
13,6,6,95.86079043584805%
13,6,7,95.9139457176646%
13,6,8,95.76164981828916%
13,6,9,95.5535737840391%
13,6,10,95.873604692679%
13,6,11,95.8361007979562%
13,6,12,95.81067869209188%
13,6,13,95.73174760147842%
13,6,14,95.5797256422954%
13,6,15,95.43195223923925%
13,6,16,95.30825393437425%
13,6,17,95.7479737782875%
13,6,18,95.83802237914414%
13,6,19,95.84896456108385%
13,6,20,95.90252622647554%
14,6,1,93.11638084567649%
14,6,2,94.55771293351958%
14,6,3,95.07146284682581%
14,6,4,96.09095743913598%
14,6,5,95.7929490390037%
14,6,6,96.10608242541105%
14,6,7,96.0334484786555%
14,6,8,95.8203967156013%
14,6,9,95.65645299385159%
14,6,10,95.73451734998021%
14,6,11,95.77695220776097%
14,6,12,95.75059981602867%
14,6,13,95.60225088282137%
14,6,14,95.60036748108574%
14,6,15,95.37387415561689%
14,6,16,95.41179395329006%
14,6,17,95.89847466384657%
14,6,18,95.87249167697601%
14,6,19,95.93256040905212%
14,6,20,95.93912977523549%
15,6,1,93.29117483823362%
15,6,2,94.47854811847338%
15,6,3,95.10038284672127%
15,6,4,95.90374286294478%
15,6,5,95.92604964323812%
15,6,6,96.07084043151175%
15,6,7,95.9451948914835%
15,6,8,96.02500793714886%
15,6,9,95.83611056137916%
15,6,10,95.81542185665715%
15,6,11,95.7353120378762%
15,6,12,95.82636175609314%
15,6,13,95.58301498582061%
15,6,14,95.71728459489124%
15,6,15,95.47988742499197%
15,6,16,95.53729942216789%
15,6,17,95.80320712655305%
15,6,18,95.85277275680829%
15,6,19,96.0057758848845%
15,6,20,95.95248521448951%
16,6,1,93.17025409231287%
16,6,2,94.57458122746519%
16,6,3,95.02290455408217%
16,6,4,95.80073058314392%
16,6,5,95.71184711414091%
16,6,6,96.09706191391389%
16,6,7,95.99308877519783%
16,6,8,96.14609904567772%
16,6,9,95.92138197203418%
16,6,10,95.77464426143284%
16,6,11,95.81789914716305%
16,6,12,95.81720457776588%
16,6,13,95.52768589461142%
16,6,14,95.76897980992837%
16,6,15,95.59126625159773%
16,6,16,95.58428498983281%
16,6,17,95.69532240698477%
16,6,18,95.88958059213701%
16,6,19,95.8687971136952%
16,6,20,95.93104964591016%
17,6,1,93.36612668377373%
17,6,2,94.6795781582277%
17,6,3,95.16437656162512%
17,6,4,95.67610213605808%
17,6,5,95.61126167799596%
17,6,6,96.12395727232817%
17,6,7,95.8271588053866%
17,6,8,96.04513963942657%
17,6,9,95.99168303941444%
17,6,10,95.7898427772846%
17,6,11,95.81099009614361%
17,6,12,95.77873110524042%
17,6,13,95.75700207152632%
17,6,14,95.78010849399867%
17,6,15,95.81601936761463%
17,6,16,95.67483694868028%
17,6,17,95.73283060043994%
17,6,18,96.01777917824398%
17,6,19,95.9530836874564%
17,6,20,95.91365308226843%
18,6,1,93.19253622194796%
18,6,2,94.70052076507423%
18,6,3,95.29682738458649%
18,6,4,95.67161084634402%
18,6,5,95.6030217662002%
18,6,6,96.06056295401525%
18,6,7,95.81176735909865%
18,6,8,96.06488418103362%
18,6,9,95.95319037681895%
18,6,10,95.85905995475724%
18,6,11,95.73968466581364%
18,6,12,95.69814744406233%
18,6,13,95.86437555468346%
18,6,14,95.83770902334086%
18,6,15,95.89017822625937%
18,6,16,95.84971998093653%
18,6,17,95.83289917030201%
18,6,18,95.9843743738177%
18,6,19,95.91096131839151%
18,6,20,95.91543561346272%
19,6,1,93.02333847782764%
19,6,2,94.84777373002406%
19,6,3,95.328896262224%
19,6,4,95.68056402300603%
19,6,5,95.79446356054227%
19,6,6,95.90526802244324%
19,6,7,95.82463333302005%
19,6,8,96.03757476264259%
19,6,9,96.04041594579763%
19,6,10,95.8458276123289%
19,6,11,95.81757194492397%
19,6,12,95.79919639673454%
19,6,13,95.92069547241319%
19,6,14,95.83351339173076%
19,6,15,95.90414788604947%
19,6,16,95.86631597653063%
19,6,17,95.83370230798292%
19,6,18,95.9136478780912%
19,6,19,95.91543561346272%
19,6,20,95.92083211754343%
20,6,1,93.14025356738205%
20,6,2,94.66029202767291%
20,6,3,95.52636746859247%
20,6,4,95.75823844550195%
20,6,5,95.83889450667456%
20,6,6,95.84122687945472%
20,6,7,95.97038943073083%
20,6,8,96.0218660750723%
20,6,9,96.0317711459346%
20,6,10,95.9218322904075%
20,6,11,95.89821294072011%
20,6,12,95.82255536003159%
20,6,13,95.92718475521828%
20,6,14,95.89682756099711%
20,6,15,95.95138628934392%
20,6,16,95.91644604291456%
20,6,17,95.8260992061149%
20,6,18,95.8680162033347%
20,6,19,95.91543561346272%
20,6,20,95.92990105663576%
