R,T,I,score
8,6,2,16.913888888888888%
8,6,3,10.63492063492064%
8,6,4,17.87420634920635%
8,6,5,10.189285714285711%
8,6,6,12.725793650793646%
8,6,7,10.711904761904757%
8,6,8,9.43769841269841%
8,6,9,9.783730158730156%
8,6,10,11.069841269841268%
8,6,11,12.073809523809519%
8,6,12,10.965873015873015%
8,6,13,9.649603174603168%
8,6,14,9.61507936507936%
8,6,15,9.643650793650789%
8,6,16,10.723412698412696%
8,6,17,10.590476190476188%
8,6,18,12.276984126984118%
8,6,19,11.816666666666661%
8,6,20,13.185317460317451%
9,6,1,11.795238095238096%
9,6,2,14.546428571428576%
9,6,3,11.717063492063492%
9,6,4,17.61031746031746%
9,6,5,12.3281746031746%
9,6,6,12.88611111111111%
9,6,7,9.89365079365079%
9,6,8,10.205952380952375%
9,6,9,11.23928571428571%
9,6,10,12.585317460317453%
9,6,11,12.740873015873008%
9,6,12,12.784126984126974%
9,6,13,11.706746031746025%
9,6,14,11.044047619047618%
9,6,15,10.907142857142853%
9,6,16,10.215476190476187%
9,6,17,10.72539682539682%
9,6,18,12.442063492063482%
9,6,19,11.853174603174596%
9,6,20,11.674603174603167%
10,6,1,11.009920634920636%
10,6,2,13.561111111111114%
10,6,3,16.06428571428571%
10,6,4,18.479761904761904%
10,6,5,13.209126984126978%
10,6,6,12.567857142857138%
10,6,7,11.868650793650787%
10,6,8,8.948809523809519%
10,6,9,11.015476190476186%
10,6,10,12.915079365079357%
10,6,11,12.424999999999988%
10,6,12,11.397222222222215%
10,6,13,11.072222222222216%
10,6,14,10.908730158730155%
10,6,15,12.367460317460313%
10,6,16,10.495634920634917%
10,6,17,10.092460317460311%
10,6,18,11.62420634920634%
10,6,19,11.688095238095228%
10,6,20,11.037301587301581%
11,6,1,10.15634920634921%
11,6,2,12.20714285714286%
11,6,3,15.244841269841265%
11,6,4,18.433333333333334%
11,6,5,15.367460317460312%
11,6,6,11.96150793650793%
11,6,7,12.445238095238087%
11,6,8,10.064285714285706%
11,6,9,12.302380952380945%
11,6,10,12.234920634920625%
11,6,11,12.13650793650793%
11,6,12,11.946428571428566%
11,6,13,11.144841269841264%
11,6,14,11.189682539682533%
11,6,15,11.591666666666661%
11,6,16,11.331746031746025%
11,6,17,10.894047619047612%
11,6,18,11.267460317460309%
11,6,19,10.855555555555547%
11,6,20,12.59722222222222%
12,6,1,9.871031746031749%
12,6,2,10.747222222222216%
12,6,3,14.657936507936506%
12,6,4,17.999206349206347%
12,6,5,14.666666666666664%
12,6,6,11.312698412698408%
12,6,7,13.229761904761897%
12,6,8,10.80198412698412%
12,6,9,11.645634920634912%
12,6,10,12.540873015873006%
12,6,11,11.713095238095232%
12,6,12,11.313095238095231%
12,6,13,12.480158730158724%
12,6,14,12.041666666666663%
12,6,15,10.647222222222217%
12,6,16,10.808333333333328%
12,6,17,11.419444444444439%
12,6,18,10.991269841269833%
12,6,19,11.33888888888888%
12,6,20,11.83333333333333%
13,6,1,11.784126984126981%
13,6,2,9.823412698412696%
13,6,3,14.209920634920628%
13,6,4,16.80753968253968%
13,6,5,13.999206349206345%
13,6,6,12.452777777777772%
13,6,7,13.301190476190468%
13,6,8,12.907539682539674%
13,6,9,11.026587301587295%
13,6,10,10.420238095238089%
13,6,11,10.369047619047615%
13,6,12,10.894047619047612%
13,6,13,11.38055555555555%
13,6,14,11.358333333333327%
13,6,15,10.036111111111106%
13,6,16,10.822222222222218%
13,6,17,11.086111111111107%
13,6,18,11.284523809523803%
13,6,19,11.758333333333326%
13,6,20,11.044444444444444%
14,6,1,11.190079365079363%
14,6,2,9.550793650793649%
14,6,3,15.392857142857137%
14,6,4,14.532539682539678%
14,6,5,13.380158730158728%
14,6,6,12.599206349206343%
14,6,7,12.953968253968243%
14,6,8,13.163492063492058%
14,6,9,11.285317460317453%
14,6,10,10.017857142857137%
14,6,11,10.672222222222217%
14,6,12,10.855555555555553%
14,6,13,11.038888888888884%
14,6,14,10.377777777777773%
14,6,15,10.174999999999995%
14,6,16,10.249999999999995%
14,6,17,10.463888888888881%
14,6,18,10.913888888888883%
14,6,19,10.999999999999993%
14,6,20,10.444444444444443%
15,6,1,10.594444444444443%
15,6,2,9.126587301587298%
15,6,3,14.525793650793641%
15,6,4,12.90992063492063%
15,6,5,12.296428571428567%
15,6,6,12.996825396825388%
15,6,7,11.995634920634913%
15,6,8,12.635714285714279%
15,6,9,11.305158730158725%
15,6,10,9.849999999999993%
15,6,11,10.374999999999995%
15,6,12,11.005555555555553%
15,6,13,11.352777777777774%
15,6,14,10.244444444444438%
15,6,15,10.09444444444444%
15,6,16,10.152777777777773%
15,6,17,10.149999999999997%
15,6,18,11.272222222222222%
15,6,19,11.744444444444442%
15,6,20,10.12222222222222%
16,6,1,11.69642857142857%
16,6,2,8.755952380952378%
16,6,3,13.680158730158723%
16,6,4,12.767857142857135%
16,6,5,11.260714285714284%
16,6,6,11.744047619047613%
16,6,7,11.601190476190471%
16,6,8,13.644444444444439%
16,6,9,10.656746031746026%
16,6,10,10.077777777777772%
16,6,11,10.719444444444441%
16,6,12,10.79444444444444%
16,6,13,10.89444444444444%
16,6,14,10.20555555555555%
16,6,15,10.027777777777775%
16,6,16,10.108333333333329%
16,6,17,9.980555555555553%
16,6,18,10.655555555555555%
16,6,19,11.222222222222221%
16,6,20,10.077777777777776%
17,6,1,12.959920634920632%
17,6,2,8.880555555555553%
17,6,3,13.13214285714285%
17,6,4,14.350396825396816%
17,6,5,10.89166666666666%
17,6,6,10.812301587301581%
17,6,7,11.05119047619047%
17,6,8,12.549999999999994%
17,6,9,11.20555555555555%
17,6,10,10.097222222222216%
17,6,11,10.977777777777774%
17,6,12,10.383333333333331%
17,6,13,10.558333333333328%
17,6,14,10.16944444444444%
17,6,15,10.091666666666663%
17,6,16,10.038888888888886%
17,6,17,9.94722222222222%
17,6,18,10.911111111111111%
17,6,19,10.699999999999998%
17,6,20,10.033333333333333%
18,6,1,11.576587301587299%
18,6,2,8.998015873015868%
18,6,3,11.82698412698412%
18,6,4,13.338492063492057%
18,6,5,10.621031746031742%
18,6,6,10.515079365079359%
18,6,7,10.578968253968249%
18,6,8,11.347222222222218%
18,6,9,10.658333333333328%
18,6,10,10.347222222222218%
18,6,11,10.866666666666664%
18,6,12,10.311111111111108%
18,6,13,10.299999999999995%
18,6,14,10.111111111111107%
18,6,15,10.04444444444444%
18,6,16,10.066666666666663%
18,6,17,10.599999999999998%
18,6,18,10.4%
18,6,19,10.255555555555555%
18,6,20,10.0%
19,6,1,11.122619047619047%
19,6,2,11.244047619047613%
19,6,3,12.551190476190468%
19,6,4,12.918650793650786%
19,6,5,10.460317460317455%
19,6,6,10.167857142857137%
19,6,7,10.292857142857137%
19,6,8,10.744444444444442%
19,6,9,10.313888888888883%
19,6,10,10.324999999999996%
19,6,11,10.411111111111108%
19,6,12,10.199999999999996%
19,6,13,10.177777777777775%
19,6,14,10.088888888888885%
19,6,15,10.755555555555553%
19,6,16,10.04444444444444%
19,6,17,10.244444444444444%
19,6,18,10.1%
19,6,19,10.011111111111111%
19,6,20,10.0%
20,6,1,11.348412698412695%
20,6,2,10.663888888888884%
20,6,3,11.706746031746027%
20,6,4,11.956746031746027%
20,6,5,10.313492063492058%
20,6,6,10.483333333333327%
20,6,7,11.238888888888885%
20,6,8,10.577777777777776%
20,6,9,10.05833333333333%
20,6,10,10.18055555555555%
20,6,11,10.144444444444442%
20,6,12,10.02222222222222%
20,6,13,10.04444444444444%
20,6,14,10.055555555555552%
20,6,15,10.43333333333333%
20,6,16,10.03333333333333%
20,6,17,10.11111111111111%
20,6,18,10.0%
20,6,19,10.0%
20,6,20,10.0%
