R,T,I,score
6,6,13,93.89167892943073%
6,6,14,93.97410645400288%
6,6,15,93.9919035307361%
6,6,16,94.20394899222109%
6,6,17,94.13382246912592%
6,6,18,94.23883717498569%
6,6,19,94.29261370880377%
6,6,20,94.31019795162958%
7,6,1,90.22586917609918%
7,6,2,93.47928978332631%
7,6,3,93.59623863013223%
7,6,4,92.99554453796627%
7,6,5,93.91386113492504%
7,6,6,93.74645965906888%
7,6,7,93.90310148302821%
7,6,8,94.08879847460535%
7,6,9,93.78527027622516%
7,6,10,93.91962300773666%
7,6,11,94.05220123060403%
7,6,12,93.95052341267733%
7,6,13,94.07437860573442%
7,6,14,94.10228841232825%
7,6,15,94.1073998995282%
7,6,16,94.11744883117113%
7,6,17,94.05752877048197%
7,6,18,94.15525760364484%
7,6,19,94.13551791243034%
7,6,20,94.10864532044363%
8,6,1,90.79666580915132%
8,6,2,93.15584654768058%
8,6,3,93.43776534770087%
8,6,4,93.12538599371979%
8,6,5,93.74934482040615%
8,6,6,93.75788629671962%
8,6,7,93.92317696650599%
8,6,8,93.93847980267715%
8,6,9,93.89952598434662%
8,6,10,93.98538360787684%
8,6,11,94.07311727547486%
8,6,12,94.0197618356995%
8,6,13,94.06962854081434%
8,6,14,94.07926230216572%
8,6,15,94.10674048369894%
8,6,16,94.02833049227333%
8,6,17,94.02716022862805%
8,6,18,94.11252879378249%
8,6,19,94.13156560695924%
8,6,20,94.11670305607589%
9,6,1,91.28787330330555%
9,6,2,93.63737386909703%
9,6,3,93.60668802272275%
9,6,4,93.48566084467947%
9,6,5,93.76572627039279%
9,6,6,93.86036757953306%
9,6,7,93.97597030938215%
9,6,8,93.9214143192571%
9,6,9,93.9540857334722%
9,6,10,94.05104617937823%
9,6,11,94.02284610129145%
9,6,12,94.02599517268546%
9,6,13,94.05507976233619%
9,6,14,94.06241773028353%
9,6,15,94.02209283160477%
9,6,16,94.03266829129433%
9,6,17,94.0834258196977%
9,6,18,94.10815767621425%
9,6,19,94.12510682875661%
9,6,20,94.0932951253309%
10,6,1,91.4618313970403%
10,6,2,93.46060230058146%
10,6,3,93.6981961600147%
10,6,4,93.75958856980043%
10,6,5,93.85590589049525%
10,6,6,94.00800378668319%
10,6,7,94.04385044522341%
10,6,8,93.98237965692853%
10,6,9,94.00183623476512%
10,6,10,94.05788204131233%
10,6,11,94.04227098210687%
10,6,12,93.99199396467964%
10,6,13,94.01553653034007%
10,6,14,93.98544572728639%
10,6,15,94.0832079553311%
10,6,16,94.10263151422834%
10,6,17,94.10790441301535%
10,6,18,94.10903435651817%
10,6,19,94.10903435651817%
10,6,20,94.09417180563482%
11,6,1,91.07136935114617%
11,6,2,93.20379962562056%
11,6,3,93.71038956082475%
11,6,4,93.71329765191852%
11,6,5,93.96636938355448%
11,6,6,93.99268714900072%
11,6,7,94.04674965531524%
11,6,8,93.91723472115163%
11,6,9,94.06738402568578%
11,6,10,94.04955330485714%
11,6,11,94.07120970755768%
11,6,12,94.07078034716189%
11,6,13,94.07552829974352%
11,6,14,94.07617338243887%
11,6,15,94.10502059622615%
11,6,16,94.10532307656493%
11,6,17,94.10903435651817%
11,6,18,94.10903435651817%
11,6,19,94.10903435651817%
11,6,20,94.09417180563482%
12,6,1,91.23875914582227%
12,6,2,93.40971640623688%
12,6,3,93.81669621200835%
12,6,4,93.88544403202384%
12,6,5,94.01641919754086%
12,6,6,94.00214285735518%
12,6,7,94.0981272450362%
12,6,8,93.9725558716079%
12,6,9,94.09277532924621%
12,6,10,94.08322619676433%
12,6,11,94.08958103037085%
12,6,12,94.07530239160671%
12,6,13,94.0957793218048%
12,6,14,94.09899381625247%
12,6,15,94.10615053972897%
12,6,16,94.10645302006775%
12,6,17,94.10903435651817%
12,6,18,94.10903435651817%
12,6,19,94.10903435651817%
12,6,20,94.09417180563482%
13,6,1,91.23356899083227%
13,6,2,93.52911502199744%
13,6,3,93.78030588869485%
13,6,4,93.84165468191426%
13,6,5,94.00810401968461%
13,6,6,94.06877728875423%
13,6,7,94.09350864129394%
13,6,8,94.0119558779526%
13,6,9,94.09434174528631%
13,6,10,94.08479261280443%
13,6,11,94.08958103037085%
13,6,12,94.09254377091706%
13,6,13,94.0957793218048%
13,6,14,94.09899381625247%
13,6,15,94.10615053972897%
13,6,16,94.10645302006775%
13,6,17,94.10903435651817%
13,6,18,94.10903435651817%
13,6,19,94.10903435651817%
13,6,20,94.09417180563482%
14,6,1,91.19780406430334%
14,6,2,93.41544344907425%
14,6,3,93.68534301369996%
14,6,4,93.83965709619984%
14,6,5,94.05792107394143%
14,6,6,94.06121468175955%
14,6,7,94.09690074223595%
14,6,8,94.08093399260183%
14,6,9,94.09434174528631%
14,6,10,94.08479261280443%
14,6,11,94.08958103037085%
14,6,12,94.09254377091706%
14,6,13,94.0957793218048%
14,6,14,94.10080869828515%
14,6,15,94.10615053972897%
14,6,16,94.10645302006775%
14,6,17,94.10903435651817%
14,6,18,94.10903435651817%
14,6,19,94.10903435651817%
14,6,20,94.09417180563482%
15,6,1,91.43632960596605%
15,6,2,93.41114180145536%
15,6,3,93.73491835385073%
15,6,4,93.91785546555177%
15,6,5,94.07269876025083%
15,6,6,94.06326026913537%
15,6,7,94.09690074223595%
15,6,8,94.10302007791486%
15,6,9,94.09622144453442%
15,6,10,94.08806862867695%
15,6,11,94.09139591240351%
15,6,12,94.09435865294972%
15,6,13,94.09759420383747%
15,6,14,94.10080869828515%
15,6,15,94.10615053972897%
15,6,16,94.10645302006775%
15,6,17,94.10903435651817%
15,6,18,94.10903435651817%
15,6,19,94.10903435651817%
15,6,20,94.09417180563482%
16,6,1,91.3703064436184%
16,6,2,93.48332340788615%
16,6,3,93.78149219651583%
16,6,4,93.97601625104058%
16,6,5,94.0603985767119%
16,6,6,94.06326026913537%
16,6,7,94.09690074223595%
16,6,8,94.10866748511806%
16,6,9,94.09768257837428%
16,6,10,94.08806862867695%
16,6,11,94.09139591240351%
16,6,12,94.09435865294972%
16,6,13,94.09759420383747%
16,6,14,94.10080869828515%
16,6,15,94.10615053972897%
16,6,16,94.10645302006775%
16,6,17,94.10903435651817%
16,6,18,94.10903435651817%
16,6,19,94.10903435651817%
16,6,20,94.09417180563482%
17,6,1,91.28311238767435%
17,6,2,93.42960234681213%
17,6,3,93.83406001043933%
17,6,4,93.96017011919314%
17,6,5,94.06336185867485%
17,6,6,94.06439021263819%
17,6,7,94.09690074223595%
17,6,8,94.11054718436618%
17,6,9,94.09768257837428%
17,6,10,94.08806862867695%
17,6,11,94.09139591240351%
17,6,12,94.09435865294972%
17,6,13,94.09759420383747%
17,6,14,94.10080869828515%
17,6,15,94.10615053972897%
17,6,16,94.10645302006775%
17,6,17,94.10903435651817%
17,6,18,94.10903435651817%
17,6,19,94.10903435651817%
17,6,20,94.09417180563482%
18,6,1,91.32568699826886%
18,6,2,93.53819870010628%
18,6,3,93.86109327492804%
18,6,4,93.96017011919314%
18,6,5,94.0832899731537%
18,6,6,94.06439021263819%
18,6,7,94.09690074223595%
18,6,8,94.11054718436618%
18,6,9,94.09768257837428%
18,6,10,94.08806862867695%
18,6,11,94.09139591240351%
18,6,12,94.09435865294972%
18,6,13,94.09759420383747%
18,6,14,94.10080869828515%
18,6,15,94.10615053972897%
18,6,16,94.10645302006775%
18,6,17,94.10903435651817%
18,6,18,94.10903435651817%
18,6,19,94.10903435651817%
18,6,20,94.09417180563482%
19,6,1,91.32568699826886%
19,6,2,93.53819870010628%
19,6,3,93.90400184331345%
19,6,4,94.002251219878%
19,6,5,94.0832899731537%
19,6,6,94.06439021263819%
19,6,7,94.09690074223595%
19,6,8,94.11054718436618%
19,6,9,94.09768257837428%
19,6,10,94.08806862867695%
19,6,11,94.09139591240351%
19,6,12,94.09435865294972%
19,6,13,94.09759420383747%
19,6,14,94.10080869828515%
19,6,15,94.10615053972897%
19,6,16,94.10645302006775%
19,6,17,94.10903435651817%
19,6,18,94.10903435651817%
19,6,19,94.10903435651817%
19,6,20,94.09417180563482%
20,6,1,91.29443699826886%
20,6,2,93.51779053684096%
20,6,3,93.9054629771533%
20,6,4,94.002251219878%
20,6,5,94.0832899731537%
20,6,6,94.06439021263819%
20,6,7,94.09690074223595%
20,6,8,94.11054718436618%
20,6,9,94.09768257837428%
20,6,10,94.08806862867695%
20,6,11,94.09139591240351%
20,6,12,94.09435865294972%
20,6,13,94.09759420383747%
20,6,14,94.10080869828515%
20,6,15,94.10615053972897%
20,6,16,94.10645302006775%
20,6,17,94.10903435651817%
20,6,18,94.10903435651817%
20,6,19,94.10903435651817%
20,6,20,94.09417180563482%
